id_transacao,data_venda,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,hora_venda,hora,faixa_horario,tipo_sorvete,sabor,quantidade,valor_total,ticket_transacao,ticket_medio,valor_unitario_estimado,cidade,estado,canal_venda,promocao,promocao_label,id_cliente,cliente_recorrente,qtd_transacoes_cliente,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_outlier_valor_total,registro_valido_powerbi
24482,2025-04-03,2025,4,Abril,2025-04,T2,Quinta,3,17:30,17,Tarde,Milkshake,Baunilha,5,30.9,30.9,6.18,6.18,Das Neves,GO,Loja Física,False,Sem Promocao,CLI9700,True,5,False,False,False,True
24483,2025-06-13,2025,6,Junho,2025-06,T2,Sexta,13,12:15,12,Tarde,Pote,Caramelo,3,15.21,15.21,5.07,5.07,Casa Grande,RO,App,False,Sem Promocao,CLI9275,True,7,False,False,False,True
24484,2025-03-30,2025,3,Marco,2025-03,T1,Domingo,30,14:45,14,Tarde,Casquinha,Morango,3,24.18,24.18,8.06,8.06,Rocha Verde,AM,Parceiro,False,Sem Promocao,CLI9163,True,12,False,False,False,True
24485,2025-07-08,2025,7,Julho,2025-07,T3,Terca,8,21:45,21,Noite,Sundae,Chocolate,3,18.01,18.01,6.0,6.0,Aparecida,PB,Loja Física,True,Com Promocao,CLI5688,True,6,False,False,False,True
24486,2025-04-25,2025,4,Abril,2025-04,T2,Sexta,25,11:15,11,Manha,Casquinha,Açaí,5,28.22,28.22,5.64,5.64,Fonseca Da Serra,MT,Loja Física,True,Com Promocao,CLI9345,True,4,False,False,False,True
24487,2025-07-01,2025,7,Julho,2025-07,T3,Terca,1,14:15,14,Tarde,Casquinha,Chocolate,5,50.85,50.85,10.17,10.17,Da Paz De Da Paz,PA,Loja Física,False,Sem Promocao,CLI5652,True,6,False,False,False,True
24488,2025-03-28,2025,3,Marco,2025-03,T1,Sexta,28,11:00,11,Manha,Casquinha,Baunilha,1,9.3,9.3,9.3,9.3,Novais Alegre,PR,Loja Física,True,Com Promocao,CLI5844,True,8,False,False,False,True
24489,2025-06-16,2025,6,Junho,2025-06,T2,Segunda,16,09:30,9,Manha,Picolé,Limão,4,49.92,49.92,12.48,12.48,Ramos De Mendonça,RR,Loja Física,False,Sem Promocao,CLI3205,True,9,False,False,False,True
24490,2025-08-19,2025,8,Agosto,2025-08,T3,Terca,19,14:00,14,Tarde,Sundae,Limão,5,33.36,33.36,6.67,6.67,Machado De Cavalcanti,RS,Loja Física,True,Com Promocao,CLI5963,True,7,False,False,False,True
24491,2025-03-24,2025,3,Marco,2025-03,T1,Segunda,24,22:30,22,Noite,Milkshake,Cookies,4,59.76,59.76,14.94,14.94,Da Costa,SE,Parceiro,False,Sem Promocao,CLI2444,True,5,False,False,False,True
24492,2025-05-30,2025,5,Maio,2025-05,T2,Sexta,30,19:30,19,Noite,Casquinha,Menta,1,8.68,8.68,8.68,8.68,Rocha,RJ,App,True,Com Promocao,CLI7338,True,6,False,False,False,True
24493,2025-05-10,2025,5,Maio,2025-05,T2,Sabado,10,09:30,9,Manha,Milkshake,Morango,4,48.44,48.44,12.11,12.11,Moreira,CE,Loja Física,False,Sem Promocao,CLI2821,True,4,False,False,False,True
24494,2025-02-22,2025,2,Fevereiro,2025-02,T1,Sabado,22,11:15,11,Manha,Sundae,Baunilha,3,28.89,28.89,9.63,9.63,Nascimento,MA,App,False,Sem Promocao,CLI4790,True,8,False,False,False,True
24495,2025-06-23,2025,6,Junho,2025-06,T2,Segunda,23,14:30,14,Tarde,Pote,Baunilha,4,35.81,35.81,8.95,8.95,Camargo,AP,Loja Física,True,Com Promocao,CLI8781,True,9,False,False,False,True
24496,2025-06-10,2025,6,Junho,2025-06,T2,Terca,10,12:30,12,Tarde,Casquinha,Limão,4,40.78,40.78,10.2,10.2,Pastor,RS,App,True,Com Promocao,CLI2205,True,9,False,False,False,True
24497,2025-04-12,2025,4,Abril,2025-04,T2,Sabado,12,17:45,17,Tarde,Sundae,Baunilha,3,15.72,15.72,5.24,5.24,Monteiro Do Sul,SE,App,True,Com Promocao,CLI8374,True,7,False,False,False,True
24498,2025-03-14,2025,3,Marco,2025-03,T1,Sexta,14,15:15,15,Tarde,Picolé,Cookies,3,21.14,21.14,7.05,7.05,Pires,MS,App,True,Com Promocao,CLI1826,True,5,False,False,False,True
24499,2025-07-21,2025,7,Julho,2025-07,T3,Segunda,21,14:00,14,Tarde,Casquinha,Baunilha,2,24.8,24.8,12.4,12.4,Melo Dos Dourados,MT,Parceiro,True,Com Promocao,CLI6748,True,9,False,False,False,True
24500,2025-05-10,2025,5,Maio,2025-05,T2,Sabado,10,13:15,13,Tarde,Pote,Baunilha,4,22.22,22.22,5.56,5.56,Cirino Paulista,DF,Parceiro,True,Com Promocao,CLI1731,True,4,False,False,False,True
24501,2025-05-03,2025,5,Maio,2025-05,T2,Sabado,3,20:45,20,Noite,Casquinha,Caramelo,4,53.72,53.72,13.43,13.43,Casa Grande Da Prata,AP,App,False,Sem Promocao,CLI7245,True,5,False,False,False,True
24502,2025-04-16,2025,4,Abril,2025-04,T2,Quarta,16,19:30,19,Noite,Pote,Caramelo,4,38.87,38.87,9.72,9.72,Da Conceição,SC,App,True,Com Promocao,CLI1798,True,3,False,False,False,True
24503,2025-04-03,2025,4,Abril,2025-04,T2,Quinta,3,08:15,8,Manha,Picolé,Açaí,1,4.81,4.81,4.81,4.81,Pereira,MA,Parceiro,True,Com Promocao,CLI6942,True,6,False,False,False,True
24505,2025-07-14,2025,7,Julho,2025-07,T3,Segunda,14,08:30,8,Manha,Milkshake,Limão,3,23.93,23.93,7.98,7.98,Costela Das Flores,PI,Loja Física,True,Com Promocao,CLI1438,True,4,False,False,False,True
24506,2025-08-15,2025,8,Agosto,2025-08,T3,Sexta,15,18:00,18,Noite,Picolé,Baunilha,5,43.11,43.11,8.62,8.62,Ramos De Das Neves,AM,Parceiro,True,Com Promocao,CLI9733,True,9,False,False,False,True
24507,2025-07-22,2025,7,Julho,2025-07,T3,Terca,22,09:00,9,Manha,Pote,Chocolate,3,35.66,35.66,11.89,11.89,Sales,BA,App,True,Com Promocao,CLI2975,True,5,False,False,False,True
24508,2025-04-13,2025,4,Abril,2025-04,T2,Domingo,13,19:15,19,Noite,Milkshake,Limão,6,31.61,31.61,5.27,5.27,Campinas,PA,Loja Física,True,Com Promocao,CLI2992,True,9,False,False,False,True
24509,2025-06-22,2025,6,Junho,2025-06,T2,Domingo,22,18:00,18,Noite,Picolé,Caramelo,3,27.23,27.23,9.08,9.08,Mendes,PA,App,True,Com Promocao,CLI4046,True,8,False,False,False,True
24510,2025-06-06,2025,6,Junho,2025-06,T2,Sexta,6,18:15,18,Noite,Picolé,Limão,4,40.63,40.63,10.16,10.16,Castro,AL,Parceiro,True,Com Promocao,CLI8352,True,9,False,False,False,True
24511,2025-06-06,2025,6,Junho,2025-06,T2,Sexta,6,22:00,22,Noite,Picolé,Caramelo,1,8.49,8.49,8.49,8.49,Santos Alegre,AC,App,True,Com Promocao,CLI1446,True,6,False,False,False,True
24512,2025-04-19,2025,4,Abril,2025-04,T2,Sabado,19,13:15,13,Tarde,Sundae,Morango,3,35.4,35.4,11.8,11.8,Ferreira De Barros,RN,Loja Física,False,Sem Promocao,CLI2493,True,5,False,False,False,True
24513,2025-08-09,2025,8,Agosto,2025-08,T3,Sabado,9,16:00,16,Tarde,Sundae,Morango,2,13.93,13.93,6.96,6.96,Casa Grande,BA,App,True,Com Promocao,CLI3959,True,5,False,False,False,True
24514,2025-02-28,2025,2,Fevereiro,2025-02,T1,Sexta,28,17:00,17,Tarde,Sundae,Caramelo,3,24.92,24.92,8.31,8.31,Martins,TO,App,True,Com Promocao,CLI8223,True,5,False,False,False,True
24515,2025-04-23,2025,4,Abril,2025-04,T2,Quarta,23,12:45,12,Tarde,Picolé,Cookies,2,21.28,21.28,10.64,10.64,Rezende Do Campo,SE,App,True,Com Promocao,CLI3611,True,8,False,False,False,True
24516,2025-08-04,2025,8,Agosto,2025-08,T3,Segunda,4,21:15,21,Noite,Casquinha,Cookies,4,42.15,42.15,10.54,10.54,Silva,PE,Loja Física,True,Com Promocao,CLI3468,True,10,False,False,False,True
24517,2025-07-28,2025,7,Julho,2025-07,T3,Segunda,28,21:15,21,Noite,Picolé,Limão,1,14.15,14.15,14.15,14.15,Da Costa,SP,Parceiro,False,Sem Promocao,CLI4368,True,7,False,False,False,True
24518,2025-06-13,2025,6,Junho,2025-06,T2,Sexta,13,15:45,15,Tarde,Picolé,Morango,4,26.87,26.87,6.72,6.72,Melo Grande,PA,Parceiro,True,Com Promocao,CLI7311,True,7,False,False,False,True
24519,2025-03-14,2025,3,Marco,2025-03,T1,Sexta,14,08:45,8,Manha,Milkshake,Baunilha,5,30.05,30.05,6.01,6.01,Sousa,GO,Loja Física,False,Sem Promocao,CLI6323,True,10,False,False,False,True
24520,2025-04-08,2025,4,Abril,2025-04,T2,Terca,8,12:45,12,Tarde,Casquinha,Menta,3,32.3,32.3,10.77,10.77,Das Neves Do Norte,ES,App,True,Com Promocao,CLI5376,True,4,False,False,False,True
24521,2025-03-17,2025,3,Marco,2025-03,T1,Segunda,17,18:30,18,Noite,Milkshake,Limão,2,13.14,13.14,6.57,6.57,Martins,AL,Loja Física,False,Sem Promocao,CLI2354,True,8,False,False,False,True
24522,2025-05-28,2025,5,Maio,2025-05,T2,Quarta,28,12:30,12,Tarde,Pote,Menta,2,11.62,11.62,5.81,5.81,Da Conceição,RS,Parceiro,False,Sem Promocao,CLI2677,True,3,False,False,False,True
24523,2025-03-11,2025,3,Marco,2025-03,T1,Terca,11,10:45,10,Manha,Sundae,Açaí,2,15.28,15.28,7.64,7.64,Monteiro Do Oeste,TO,App,True,Com Promocao,CLI8590,True,13,False,False,False,True
24524,2025-07-03,2025,7,Julho,2025-07,T3,Quinta,3,15:45,15,Tarde,Casquinha,Limão,4,18.17,18.17,4.54,4.54,Rocha Das Pedras,AC,Loja Física,True,Com Promocao,CLI1542,True,5,False,False,False,True
24525,2025-07-08,2025,7,Julho,2025-07,T3,Terca,8,18:45,18,Noite,Casquinha,Açaí,4,33.28,33.28,8.32,8.32,Azevedo,RR,Loja Física,True,Com Promocao,CLI9869,True,8,False,False,False,True
24526,2025-05-07,2025,5,Maio,2025-05,T2,Quarta,7,12:30,12,Tarde,Picolé,Limão,2,25.1,25.1,12.55,12.55,Sousa,SC,App,False,Sem Promocao,CLI3946,True,7,False,False,False,True
24527,2025-04-08,2025,4,Abril,2025-04,T2,Terca,8,18:00,18,Noite,Pote,Baunilha,4,36.0,36.0,9.0,9.0,Melo De Minas,BA,App,False,Sem Promocao,CLI1566,True,7,False,False,False,True
24528,2025-04-26,2025,4,Abril,2025-04,T2,Sabado,26,22:00,22,Noite,Milkshake,Morango,5,57.5,57.5,11.5,11.5,Fernandes Paulista,GO,App,False,Sem Promocao,CLI4646,True,10,False,False,False,True
24529,2025-05-01,2025,5,Maio,2025-05,T2,Quinta,1,11:00,11,Manha,Pote,Açaí,4,30.76,30.76,7.69,7.69,Moura Da Praia,RO,App,False,Sem Promocao,CLI7512,True,5,False,False,False,True
24530,2025-06-15,2025,6,Junho,2025-06,T2,Domingo,15,14:30,14,Tarde,Milkshake,Menta,1,5.82,5.82,5.82,5.82,Dias De Melo,RO,Loja Física,False,Sem Promocao,CLI3488,True,3,False,False,False,True
24531,2025-07-28,2025,7,Julho,2025-07,T3,Segunda,28,14:30,14,Tarde,Casquinha,Morango,5,55.7,55.7,11.14,11.14,Da Mota,AC,Loja Física,False,Sem Promocao,CLI2831,True,3,False,False,False,True
24533,2025-03-25,2025,3,Marco,2025-03,T1,Terca,25,08:30,8,Manha,Pote,Limão,3,27.27,27.27,9.09,9.09,Pastor De Goiás,RN,Parceiro,False,Sem Promocao,CLI1804,True,4,False,False,False,True
24534,2025-07-07,2025,7,Julho,2025-07,T3,Segunda,7,20:15,20,Noite,Sundae,Menta,2,25.84,25.84,12.92,12.92,Caldeira,TO,App,True,Com Promocao,CLI2167,True,5,False,False,False,True
24535,2025-07-11,2025,7,Julho,2025-07,T3,Sexta,11,15:00,15,Tarde,Sundae,Caramelo,1,5.66,5.66,5.66,5.66,Vieira De Da Luz,AL,Parceiro,True,Com Promocao,CLI1342,True,4,False,False,False,True
24536,2025-08-06,2025,8,Agosto,2025-08,T3,Quarta,6,10:30,10,Manha,Milkshake,Chocolate,2,20.16,20.16,10.08,10.08,Carvalho Grande,RS,App,False,Sem Promocao,CLI3763,True,9,False,False,False,True
24537,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,17:45,17,Tarde,Pote,Menta,4,19.22,19.22,4.8,4.8,Borges Paulista,MT,Parceiro,True,Com Promocao,CLI7552,True,8,False,False,False,True
24538,2025-07-09,2025,7,Julho,2025-07,T3,Quarta,9,10:15,10,Manha,Milkshake,Açaí,5,25.5,25.5,5.1,5.1,Ramos,PI,App,False,Sem Promocao,CLI9343,True,4,False,False,False,True
24539,2025-07-12,2025,7,Julho,2025-07,T3,Sabado,12,21:30,21,Noite,Picolé,Caramelo,2,19.8,19.8,9.9,9.9,Macedo,TO,Loja Física,False,Sem Promocao,CLI8625,True,10,False,False,False,True
24540,2025-06-05,2025,6,Junho,2025-06,T2,Quinta,5,12:30,12,Tarde,Casquinha,Morango,3,23.02,23.02,7.67,7.67,Vasconcelos,BA,App,True,Com Promocao,CLI3005,True,6,False,False,False,True
24541,2025-04-27,2025,4,Abril,2025-04,T2,Domingo,27,10:15,10,Manha,Picolé,Cookies,2,10.03,10.03,5.01,5.01,Jesus Do Campo,MS,Parceiro,True,Com Promocao,CLI9612,True,7,False,False,False,True
24542,2025-02-27,2025,2,Fevereiro,2025-02,T1,Quinta,27,18:45,18,Noite,Picolé,Menta,4,38.05,38.05,9.51,9.51,Da Cunha Das Pedras,CE,App,True,Com Promocao,CLI8973,True,6,False,False,False,True
24543,2025-03-20,2025,3,Marco,2025-03,T1,Quinta,20,16:30,16,Tarde,Milkshake,Caramelo,2,22.84,22.84,11.42,11.42,Fogaça,MA,Parceiro,False,Sem Promocao,CLI4437,True,4,False,False,False,True
24544,2025-06-22,2025,6,Junho,2025-06,T2,Domingo,22,10:00,10,Manha,Picolé,Chocolate,2,23.48,23.48,11.74,11.74,Freitas,AL,Parceiro,False,Sem Promocao,CLI3581,True,10,False,False,False,True
24545,2025-07-20,2025,7,Julho,2025-07,T3,Domingo,20,19:30,19,Noite,Picolé,Caramelo,5,31.11,31.11,6.22,6.22,Cassiano,PI,Parceiro,True,Com Promocao,CLI9074,True,4,False,False,False,True
24546,2025-05-09,2025,5,Maio,2025-05,T2,Sexta,9,12:15,12,Tarde,Picolé,Menta,2,13.17,13.17,6.58,6.58,Cavalcanti,RO,Parceiro,True,Com Promocao,CLI2031,True,9,False,False,False,True
24547,2025-02-20,2025,2,Fevereiro,2025-02,T1,Quinta,20,08:30,8,Manha,Picolé,Baunilha,4,19.6,19.6,4.9,4.9,Farias,BA,App,True,Com Promocao,CLI6934,True,6,False,False,False,True
24548,2025-03-14,2025,3,Marco,2025-03,T1,Sexta,14,15:30,15,Tarde,Casquinha,Cookies,2,14.08,14.08,7.04,7.04,Oliveira Das Flores,AL,App,True,Com Promocao,CLI7167,True,5,False,False,False,True
24549,2025-07-05,2025,7,Julho,2025-07,T3,Sabado,5,08:30,8,Manha,Picolé,Baunilha,4,40.84,40.84,10.21,10.21,Brito,MT,Parceiro,True,Com Promocao,CLI3623,True,9,False,False,False,True
24550,2025-04-23,2025,4,Abril,2025-04,T2,Quarta,23,18:00,18,Noite,Picolé,Limão,5,61.94,61.94,12.39,12.39,Gomes De Da Mota,MA,Parceiro,True,Com Promocao,CLI3067,True,6,False,False,False,True
24551,2025-05-02,2025,5,Maio,2025-05,T2,Sexta,2,09:00,9,Manha,Sundae,Baunilha,5,34.45,34.45,6.89,6.89,Nunes Grande,AL,App,False,Sem Promocao,CLI5982,True,6,False,False,False,True
24552,2025-07-10,2025,7,Julho,2025-07,T3,Quinta,10,17:30,17,Tarde,Sundae,Cookies,5,39.35,39.35,7.87,7.87,Pimenta,PE,App,True,Com Promocao,CLI9247,True,3,False,False,False,True
24553,2025-06-22,2025,6,Junho,2025-06,T2,Domingo,22,14:00,14,Tarde,Milkshake,Morango,5,23.43,23.43,4.69,4.69,Santos Do Galho,TO,App,True,Com Promocao,CLI2707,True,6,False,False,False,True
24554,2025-06-07,2025,6,Junho,2025-06,T2,Sabado,7,13:00,13,Tarde,Casquinha,Baunilha,1,8.21,8.21,8.21,8.21,Caldeira Do Amparo,SP,Loja Física,True,Com Promocao,CLI5295,True,6,False,False,False,True
24555,2025-03-13,2025,3,Marco,2025-03,T1,Quinta,13,13:30,13,Tarde,Picolé,Baunilha,3,27.75,27.75,9.25,9.25,Camargo,ES,Loja Física,False,Sem Promocao,CLI8105,True,10,False,False,False,True
24556,2025-05-25,2025,5,Maio,2025-05,T2,Domingo,25,08:30,8,Manha,Casquinha,Baunilha,3,24.24,24.24,8.08,8.08,Carvalho,PR,App,True,Com Promocao,CLI4920,True,4,False,False,False,True
24557,2025-08-03,2025,8,Agosto,2025-08,T3,Domingo,3,15:30,15,Tarde,Casquinha,Caramelo,5,46.65,46.65,9.33,9.33,Martins De Silveira,RJ,App,False,Sem Promocao,CLI1297,True,4,False,False,False,True
24558,2025-07-22,2025,7,Julho,2025-07,T3,Terca,22,12:00,12,Tarde,Casquinha,Limão,1,10.01,10.01,10.01,10.01,Vasconcelos Das Flores,CE,App,False,Sem Promocao,CLI2963,True,8,False,False,False,True
24559,2025-07-20,2025,7,Julho,2025-07,T3,Domingo,20,22:30,22,Noite,Sundae,Baunilha,3,26.1,26.1,8.7,8.7,Mendes Da Prata,MA,App,False,Sem Promocao,CLI7211,True,7,False,False,False,True
24560,2025-05-19,2025,5,Maio,2025-05,T2,Segunda,19,21:15,21,Noite,Milkshake,Açaí,5,44.44,44.44,8.89,8.89,Campinas,RO,Loja Física,True,Com Promocao,CLI9937,True,8,False,False,False,True
24561,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,21:15,21,Noite,Picolé,Cookies,3,31.98,31.98,10.66,10.66,Campos Da Mata,MT,Loja Física,False,Sem Promocao,CLI6024,True,6,False,False,False,True
24562,2025-05-23,2025,5,Maio,2025-05,T2,Sexta,23,22:15,22,Noite,Casquinha,Baunilha,2,18.96,18.96,9.48,9.48,Lopes Da Serra,SP,Loja Física,True,Com Promocao,CLI3124,True,3,False,False,False,True
24563,2025-06-01,2025,6,Junho,2025-06,T2,Domingo,1,13:15,13,Tarde,Pote,Menta,5,54.45,54.45,10.89,10.89,Martins,TO,Loja Física,False,Sem Promocao,CLI7898,True,4,False,False,False,True
24564,2025-04-18,2025,4,Abril,2025-04,T2,Sexta,18,15:45,15,Tarde,Pote,Cookies,5,43.19,43.19,8.64,8.64,Farias Do Galho,PR,App,True,Com Promocao,CLI7999,True,8,False,False,False,True
24565,2025-06-21,2025,6,Junho,2025-06,T2,Sabado,21,20:30,20,Noite,Casquinha,Baunilha,3,29.49,29.49,9.83,9.83,Fonseca Da Mata,RR,App,False,Sem Promocao,CLI3311,True,3,False,False,False,True
24566,2025-06-13,2025,6,Junho,2025-06,T2,Sexta,13,08:00,8,Manha,Picolé,Açaí,4,37.68,37.68,9.42,9.42,Cavalcanti,AC,Loja Física,False,Sem Promocao,CLI1628,True,10,False,False,False,True
24567,2025-03-05,2025,3,Marco,2025-03,T1,Quarta,5,16:00,16,Tarde,Pote,Limão,3,34.7,34.7,11.57,11.57,Peixoto De Minas,RO,Parceiro,True,Com Promocao,CLI5379,True,9,False,False,False,True
24568,2025-04-16,2025,4,Abril,2025-04,T2,Quarta,16,15:15,15,Tarde,Sundae,Açaí,4,29.8,29.8,7.45,7.45,Da Conceição Do Sul,AP,Parceiro,False,Sem Promocao,CLI8203,True,4,False,False,False,True
24569,2025-08-04,2025,8,Agosto,2025-08,T3,Segunda,4,20:30,20,Noite,Pote,Morango,2,20.41,20.41,10.2,10.2,Da Mota Das Flores,PI,Parceiro,True,Com Promocao,CLI7606,True,5,False,False,False,True
24571,2025-06-20,2025,6,Junho,2025-06,T2,Sexta,20,21:45,21,Noite,Pote,Caramelo,4,32.28,32.28,8.07,8.07,Rodrigues,ES,Parceiro,True,Com Promocao,CLI3788,True,7,False,False,False,True
24572,2025-02-25,2025,2,Fevereiro,2025-02,T1,Terca,25,12:45,12,Tarde,Casquinha,Cookies,3,43.92,43.92,14.64,14.64,Da Luz,GO,Loja Física,False,Sem Promocao,CLI3550,True,4,False,False,False,True
24573,2025-04-28,2025,4,Abril,2025-04,T2,Segunda,28,13:30,13,Tarde,Casquinha,Limão,3,16.44,16.44,5.48,5.48,Silva De Da Cruz,MS,Loja Física,False,Sem Promocao,CLI3816,True,8,False,False,False,True
24574,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,21:30,21,Noite,Sundae,Chocolate,4,23.1,23.1,5.78,5.78,Caldeira Do Amparo,PE,App,True,Com Promocao,CLI7755,True,2,False,False,False,True
24575,2025-06-18,2025,6,Junho,2025-06,T2,Quarta,18,11:30,11,Manha,Casquinha,Limão,5,28.3,28.3,5.66,5.66,Mendonça Do Norte,GO,Loja Física,False,Sem Promocao,CLI7671,True,5,False,False,False,True
24576,2025-04-06,2025,4,Abril,2025-04,T2,Domingo,6,08:15,8,Manha,Sundae,Caramelo,4,30.82,30.82,7.7,7.7,Costela Grande,AM,Parceiro,True,Com Promocao,CLI8619,True,4,False,False,False,True
24577,2025-08-14,2025,8,Agosto,2025-08,T3,Quinta,14,17:30,17,Tarde,Casquinha,Açaí,5,57.95,57.95,11.59,11.59,Nogueira,CE,Loja Física,False,Sem Promocao,CLI3944,True,5,False,False,False,True
24578,2025-06-11,2025,6,Junho,2025-06,T2,Quarta,11,21:00,21,Noite,Casquinha,Açaí,2,28.04,28.04,14.02,14.02,Pires De Novais,AP,App,False,Sem Promocao,CLI4947,True,5,False,False,False,True
24579,2025-03-18,2025,3,Marco,2025-03,T1,Terca,18,15:30,15,Tarde,Pote,Cookies,2,17.08,17.08,8.54,8.54,Vargas,GO,App,True,Com Promocao,CLI8684,True,7,False,False,False,True
24580,2025-07-29,2025,7,Julho,2025-07,T3,Terca,29,13:45,13,Tarde,Casquinha,Baunilha,5,56.98,56.98,11.4,11.4,Caldeira,PR,Parceiro,True,Com Promocao,CLI8573,True,5,False,False,False,True
24581,2025-08-15,2025,8,Agosto,2025-08,T3,Sexta,15,11:15,11,Manha,Pote,Menta,3,39.42,39.42,13.14,13.14,Nascimento,MT,App,False,Sem Promocao,CLI2653,True,2,False,False,False,True
24582,2025-07-16,2025,7,Julho,2025-07,T3,Quarta,16,17:00,17,Tarde,Sundae,Morango,5,28.76,28.76,5.75,5.75,Pimenta De Santos,MS,Parceiro,True,Com Promocao,CLI3149,True,6,False,False,False,True
24583,2025-06-30,2025,6,Junho,2025-06,T2,Segunda,30,08:00,8,Manha,Casquinha,Menta,4,30.08,30.08,7.52,7.52,Pires Da Praia,CE,Loja Física,False,Sem Promocao,CLI1437,True,5,False,False,False,True
24584,2025-03-06,2025,3,Marco,2025-03,T1,Quinta,6,20:45,20,Noite,Milkshake,Menta,2,13.51,13.51,6.76,6.76,Moura Do Sul,PA,Parceiro,True,Com Promocao,CLI3815,True,6,False,False,False,True
24585,2025-09-03,2025,9,Setembro,2025-09,T3,Quarta,3,08:30,8,Manha,Pote,Baunilha,3,19.07,19.07,6.36,6.36,Alves,GO,App,True,Com Promocao,CLI5775,True,7,False,False,False,True
24586,2025-05-27,2025,5,Maio,2025-05,T2,Terca,27,12:30,12,Tarde,Picolé,Morango,3,36.0,36.0,12.0,12.0,Da Cruz Do Oeste,CE,App,False,Sem Promocao,CLI3563,True,3,False,False,False,True
24587,2025-03-29,2025,3,Marco,2025-03,T1,Sabado,29,11:30,11,Manha,Milkshake,Chocolate,5,40.47,40.47,8.09,8.09,Campinas,PR,App,True,Com Promocao,CLI4332,True,4,False,False,False,True
24588,2025-04-23,2025,4,Abril,2025-04,T2,Quarta,23,19:30,19,Noite,Pote,Baunilha,2,20.6,20.6,10.3,10.3,Santos Dos Dourados,GO,Parceiro,False,Sem Promocao,CLI3716,True,5,False,False,False,True
24589,2025-07-05,2025,7,Julho,2025-07,T3,Sabado,5,20:15,20,Noite,Pote,Cookies,1,9.75,9.75,9.75,9.75,Fonseca Grande,RN,Parceiro,True,Com Promocao,CLI9096,True,10,False,False,False,True
24590,2025-05-02,2025,5,Maio,2025-05,T2,Sexta,2,20:15,20,Noite,Pote,Baunilha,4,17.83,17.83,4.46,4.46,Pires,RR,Loja Física,True,Com Promocao,CLI4022,True,5,False,False,False,True
24592,2025-06-19,2025,6,Junho,2025-06,T2,Quinta,19,20:30,20,Noite,Pote,Açaí,1,6.36,6.36,6.36,6.36,Pacheco Dos Dourados,PR,Loja Física,True,Com Promocao,CLI8965,True,3,False,False,False,True
24593,2025-08-06,2025,8,Agosto,2025-08,T3,Quarta,6,13:00,13,Tarde,Pote,Baunilha,1,5.26,5.26,5.26,5.26,Mendes,AM,Loja Física,False,Sem Promocao,CLI9497,True,5,False,False,False,True
24594,2025-07-21,2025,7,Julho,2025-07,T3,Segunda,21,21:45,21,Noite,Sundae,Morango,5,41.3,41.3,8.26,8.26,Melo Do Oeste,PI,Loja Física,False,Sem Promocao,CLI9086,True,10,False,False,False,True
24595,2025-05-13,2025,5,Maio,2025-05,T2,Terca,13,13:15,13,Tarde,Casquinha,Açaí,2,11.31,11.31,5.66,5.66,Oliveira Verde,MT,Loja Física,True,Com Promocao,CLI4433,True,5,False,False,False,True
24596,2025-08-11,2025,8,Agosto,2025-08,T3,Segunda,11,19:45,19,Noite,Pote,Menta,1,5.35,5.35,5.35,5.35,Garcia Do Amparo,AM,App,False,Sem Promocao,CLI7985,True,3,False,False,False,True
24597,2025-04-07,2025,4,Abril,2025-04,T2,Segunda,7,11:30,11,Manha,Milkshake,Limão,4,45.92,45.92,11.48,11.48,Porto,ES,Loja Física,False,Sem Promocao,CLI1113,True,4,False,False,False,True
24598,2025-06-13,2025,6,Junho,2025-06,T2,Sexta,13,16:45,16,Tarde,Sundae,Limão,4,39.96,39.96,9.99,9.99,Das Neves De Mendonça,RJ,Loja Física,True,Com Promocao,CLI2577,True,8,False,False,False,True
24599,2025-06-08,2025,6,Junho,2025-06,T2,Domingo,8,16:45,16,Tarde,Milkshake,Cookies,1,10.21,10.21,10.21,10.21,Vasconcelos Paulista,MG,App,False,Sem Promocao,CLI2208,True,5,False,False,False,True
24600,2025-05-24,2025,5,Maio,2025-05,T2,Sabado,24,12:30,12,Tarde,Milkshake,Cookies,1,12.84,12.84,12.84,12.84,Azevedo,AC,Loja Física,False,Sem Promocao,CLI6585,True,7,False,False,False,True
24601,2025-06-10,2025,6,Junho,2025-06,T2,Terca,10,16:30,16,Tarde,Milkshake,Chocolate,4,20.3,20.3,5.08,5.08,Sá De Casa Grande,SP,Loja Física,True,Com Promocao,CLI8614,True,5,False,False,False,True
24602,2025-03-11,2025,3,Marco,2025-03,T1,Terca,11,19:15,19,Noite,Milkshake,Morango,4,28.14,28.14,7.04,7.04,Ferreira Da Serra,PE,Loja Física,True,Com Promocao,CLI5919,True,6,False,False,False,True
24603,2025-04-06,2025,4,Abril,2025-04,T2,Domingo,6,22:30,22,Noite,Sundae,Chocolate,3,26.24,26.24,8.75,8.75,Garcia,MS,App,True,Com Promocao,CLI8105,True,10,False,False,False,True
24604,2025-04-11,2025,4,Abril,2025-04,T2,Sexta,11,20:45,20,Noite,Casquinha,Morango,1,8.86,8.86,8.86,8.86,Da Cruz De Lima,TO,Parceiro,True,Com Promocao,CLI3099,True,4,False,False,False,True
