ID_Transacao,Data,Hora,Tipo_Sorvete,Sabor,Quantidade,Valor_Total,Cidade,Estado,Canal_Venda,Promocao,ID_Cliente
24511,2025-06-06,22:00,Picolé,Caramelo,1,8.49,Santos Alegre,AC,App,True,CLI1446
24512,2025-04-19,13:15,Sundae,Morango,3,35.4,Ferreira de Barros,RN,Loja Física,False,CLI2493
24513,2025-08-09,16:00,Sundae,Morango,2,13.93,Casa Grande,BA,App,True,CLI3959
24514,2025-02-28,17:00,Sundae,Caramelo,3,24.92,Martins,TO,App,True,CLI8223
24515,2025-04-23,12:45,Picolé,Cookies,2,21.28,Rezende do Campo,SE,App,True,CLI3611
24516,2025-08-04,21:15,Casquinha,Cookies,4,42.15,Silva,PE,Loja Física,True,CLI3468
24517,2025-07-28,21:15,Picolé,Limão,1,14.15,da Costa,SP,Parceiro,False,CLI4368
24518,2025-06-13,15:45,Picolé,Morango,4,26.87,Melo Grande,PA,Parceiro,True,CLI7311
24519,2025-03-14,8:45,Milkshake,Baunilha,5,30.05,Sousa,GO,Loja Física,False,CLI6323
24520,2025-04-08,12:45,Casquinha,Menta,3,32.3,das Neves do Norte,ES,App,True,CLI5376
24521,2025-03-17,18:30,Milkshake,Limão,2,13.14,Martins,AL,Loja Física,False,CLI2354
24522,2025-05-28,12:30,Pote,Menta,2,11.62,da Conceição,RS,Parceiro,False,CLI2677
24523,2025-03-11,10:45,Sundae,Açaí,2,15.28,Monteiro do Oeste,TO,App,True,CLI8590
24524,2025-07-03,15:45,Casquinha,Limão,4,18.17,Rocha das Pedras,AC,Loja Física,True,CLI1542
24525,2025-07-08,18:45,Casquinha,Açaí,4,33.28,Azevedo,RR,Loja Física,True,CLI9869
24526,2025-05-07,12:30,Picolé,Limão,2,25.1,Sousa,SC,App,False,CLI3946
24527,2025-04-08,18:00,Pote,Baunilha,4,36.0,Melo de Minas,BA,App,False,CLI1566
24528,2025-04-26,22:00,Milkshake,Morango,5,57.5,Fernandes Paulista,GO,App,False,CLI4646
24529,2025-05-01,11:00,Pote,Açaí,4,30.76,Moura da Praia,RO,App,False,CLI7512
24530,2025-06-15,14:30,Milkshake,Menta,1,5.82,Dias de Melo,RO,Loja Física,False,CLI3488
24531,2025-07-28,14:30,Casquinha,Morango,5,55.7,da Mota,AC,Loja Física,False,CLI2831
24532,2025-05-23,15:45,Pote,Açaí,-1,-4.3,Pires do Oeste,RN,Parceiro,True,CLI9918
24533,2025-03-25,8:30,Pote,Limão,3,27.27,Pastor de Goiás,RN,Parceiro,False,CLI1804
24534,2025-07-07,20:15,Sundae,Menta,2,25.84,Caldeira,TO,App,True,CLI2167
24535,2025-07-11,15:00,Sundae,Caramelo,1,5.66,Vieira de da Luz,AL,Parceiro,True,CLI1342
24536,2025-08-06,10:30,Milkshake,Chocolate,2,20.16,Carvalho Grande,RS,App,False,CLI3763
24537,2025-03-10,17:45,Pote,Menta,4,19.22,Borges Paulista,MT,Parceiro,True,CLI7552
24538,2025-07-09,10:15,Milkshake,Açaí,5,25.5,Ramos,PI,App,False,CLI9343
24539,2025-07-12,21:30,Picolé,Caramelo,2,19.8,Macedo,TO,Loja Física,False,CLI8625
24540,2025-06-05,12:30,Casquinha,Morango,3,23.02,Vasconcelos,BA,App,True,CLI3005
24541,2025-04-27,10:15,Picolé,Cookies,2,10.03,Jesus do Campo,MS,Parceiro,True,CLI9612
24542,2025-02-27,18:45,Picolé,Menta,4,38.05,da Cunha das Pedras,CE,App,True,CLI8973
24543,2025-03-20,16:30,Milkshake,Caramelo,2,22.84,Fogaça,MA,Parceiro,False,CLI4437
24544,2025-06-22,10:00,Picolé,Chocolate,2,23.48,Freitas,AL,Parceiro,False,CLI3581
24545,2025-07-20,19:30,Picolé,Caramelo,5,31.11,Cassiano,PI,Parceiro,True,CLI9074
24546,2025-05-09,12:15,Picolé,Menta,2,13.17,Cavalcanti,RO,Parceiro,True,CLI2031
24547,2025-02-20,8:30,Picolé,Baunilha,4,19.6,Farias,BA,App,True,CLI6934
24548,2025-03-14,15:30,Casquinha,Cookies,2,14.08,Oliveira das Flores,AL,App,True,CLI7167
24549,2025-07-05,8:30,Picolé,Baunilha,4,40.84,Brito,MT,Parceiro,True,CLI3623
24550,2025-04-23,18:00,Picolé,Limão,5,61.94,Gomes de da Mota,MA,Parceiro,True,CLI3067
24551,2025-05-02,9:00,Sundae,Baunilha,5,34.45,Nunes Grande,AL,App,False,CLI5982
24552,2025-07-10,17:30,Sundae,Cookies,5,39.35,Pimenta,PE,App,True,CLI9247
24553,2025-06-22,14:00,Milkshake,Morango,5,23.43,Santos do Galho,TO,App,True,CLI2707
24554,2025-06-07,13:00,Casquinha,Baunilha,1,8.21,Caldeira do Amparo,SP,Loja Física,True,CLI5295
24555,2025-03-13,13:30,Picolé,Baunilha,3,27.75,Camargo,ES,Loja Física,False,CLI8105
24556,2025-05-25,8:30,Casquinha,Baunilha,3,24.24,Carvalho,PR,App,True,CLI4920
24557,2025-08-03,15:30,Casquinha,Caramelo,5,46.65,Martins de Silveira,RJ,App,False,CLI1297
24558,2025-07-22,12:00,Casquinha,Limão,1,10.01,Vasconcelos das Flores,CE,App,False,CLI2963
24559,2025-07-20,22:30,Sundae,Baunilha,3,26.1,Mendes da Prata,MA,App,False,CLI7211
24560,2025-05-19,21:15,Milkshake,Açaí,5,44.44,Campinas,RO,Loja Física,True,CLI9937
24561,2025-04-15,21:15,Picolé,Cookies,3,31.98,Campos da Mata,MT,Loja Física,False,CLI6024
24562,2025-05-23,22:15,Casquinha,Baunilha,2,18.96,Lopes da Serra,SP,Loja Física,True,CLI3124
24563,2025-06-01,13:15,Pote,Menta,5,54.45,Martins,TO,Loja Física,False,CLI7898
24564,2025-04-18,15:45,Pote,Cookies,5,43.19,Farias do Galho,PR,App,True,CLI7999
24565,2025-06-21,20:30,Casquinha,Baunilha,3,29.49,Fonseca da Mata,RR,App,False,CLI3311
24566,2025-06-13,8:00,Picolé,Açaí,4,37.68,Cavalcanti,AC,Loja Física,False,CLI1628
24567,2025-03-05,16:00,Pote,Limão,3,34.7,Peixoto de Minas,RO,Parceiro,True,CLI5379
24568,2025-04-16,15:15,Sundae,Açaí,4,29.8,da Conceição do Sul,AP,Parceiro,False,CLI8203
24569,2025-08-04,20:30,Pote,Morango,2,20.41,da Mota das Flores,PI,Parceiro,True,CLI7606
24570,2025-06-17,21:00,Milkshake,Baunilha,-1,-8.08,da Mota das Pedras,SP,Loja Física,True,CLI1065
24571,2025-06-20,21:45,Pote,Caramelo,4,32.28,Rodrigues,ES,Parceiro,True,CLI3788
24572,2025-02-25,12:45,Casquinha,Cookies,3,43.92,da Luz,GO,Loja Física,False,CLI3550
24573,2025-04-28,13:30,Casquinha,Limão,3,16.44,Silva de da Cruz,MS,Loja Física,False,CLI3816
24574,2025-04-15,21:30,Sundae,Chocolate,4,23.1,Caldeira do Amparo,PE,App,True,CLI7755
24575,2025-06-18,11:30,Casquinha,Limão,5,28.3,Mendonça do Norte,GO,Loja Física,False,CLI7671
24576,2025-04-06,8:15,Sundae,Caramelo,4,30.82,Costela Grande,AM,Parceiro,True,CLI8619
24577,2025-08-14,17:30,Casquinha,Açaí,5,57.95,Nogueira,CE,Loja Física,False,CLI3944
24578,2025-06-11,21:00,Casquinha,Açaí,2,28.04,Pires de Novais,AP,App,False,CLI4947
24579,2025-03-18,15:30,Pote,Cookies,2,17.08,Vargas,GO,App,True,CLI8684
24580,2025-07-29,13:45,Casquinha,Baunilha,5,56.98,Caldeira,PR,Parceiro,True,CLI8573
24581,2025-08-15,11:15,Pote,Menta,3,39.42,Nascimento,MT,App,False,CLI2653
24582,2025-07-16,17:00,Sundae,Morango,5,28.76,Pimenta de Santos,MS,Parceiro,True,CLI3149
24583,2025-06-30,8:00,Casquinha,Menta,4,30.08,Pires da Praia,CE,Loja Física,False,CLI1437
24584,2025-03-06,20:45,Milkshake,Menta,2,13.51,Moura do Sul,PA,Parceiro,True,CLI3815
24585,2025-09-03,8:30,Pote,Baunilha,3,19.07,Alves,GO,App,True,CLI5775
24586,2025-05-27,12:30,Picolé,Morango,3,36.0,da Cruz do Oeste,CE,App,False,CLI3563
24587,2025-03-29,11:30,Milkshake,Chocolate,5,40.47,Campinas,PR,App,True,CLI4332
24588,2025-04-23,19:30,Pote,Baunilha,2,20.6,Santos dos Dourados,GO,Parceiro,False,CLI3716
24589,2025-07-05,20:15,Pote,Cookies,1,9.75,Fonseca Grande,RN,Parceiro,True,CLI9096
24590,2025-05-02,20:15,Pote,Baunilha,4,17.83,Pires,RR,Loja Física,True,CLI4022
24591,2025-03-07,21:30,Picolé,Morango,-1,-11.58,Garcia,TO,Parceiro,False,CLI9055
24592,2025-06-19,20:30,Pote,Açaí,1,6.36,Pacheco dos Dourados,PR,Loja Física,True,CLI8965
24593,2025-08-06,13:00,Pote,Baunilha,1,5.26,Mendes,AM,Loja Física,False,CLI9497
24594,2025-07-21,21:45,Sundae,Morango,5,41.3,Melo do Oeste,PI,Loja Física,False,CLI9086
24595,2025-05-13,13:15,Casquinha,Açaí,2,11.31,Oliveira Verde,MT,Loja Física,True,CLI4433
24596,2025-08-11,19:45,Pote,Menta,1,5.35,Garcia do Amparo,AM,App,False,CLI7985
24597,2025-04-07,11:30,Milkshake,Limão,4,45.92,Porto,ES,Loja Física,False,CLI1113
24598,2025-06-13,16:45,Sundae,Limão,4,39.96,das Neves de Mendonça,RJ,Loja Física,True,CLI2577
24599,2025-06-08,16:45,Milkshake,Cookies,1,10.21,Vasconcelos Paulista,MG,App,False,CLI2208
24600,2025-05-24,12:30,Milkshake,Cookies,1,12.84,Azevedo,AC,Loja Física,False,CLI6585
24601,2025-06-10,16:30,Milkshake,Chocolate,4,20.3,Sá de Casa Grande,SP,Loja Física,True,CLI8614
24602,2025-03-11,19:15,Milkshake,Morango,4,28.14,Ferreira da Serra,PE,Loja Física,True,CLI5919
24603,2025-04-06,22:30,Sundae,Chocolate,3,26.24,Garcia,MS,App,True,CLI8105
24604,2025-04-11,20:45,Casquinha,Morango,1,8.86,da Cruz de Lima,TO,Parceiro,True,CLI3099
24605,2025-07-31,16:00,Pote,Açaí,2,29.26,da Rocha da Praia,TO,App,False,CLI7523
24606,2025-05-14,20:30,Picolé,Chocolate,4,32.2,Gonçalves das Flores,PI,App,True,CLI6353
24607,2025-07-09,16:30,Sundae,Morango,4,41.94,Brito do Amparo,GO,App,True,CLI1645
24608,2025-05-16,10:00,Picolé,Morango,5,32.1,Vieira,CE,Parceiro,False,CLI9851
24609,2025-09-12,19:30,Picolé,Cookies,5,44.65,Barbosa Verde,GO,Loja Física,True,CLI6294
24610,2025-03-19,15:00,Milkshake,Menta,4,50.24,Campos,RR,Parceiro,False,CLI1005
24611,2025-05-14,9:30,Picolé,Menta,2,13.22,Cavalcanti,MS,Loja Física,False,CLI5317
24612,2025-07-12,19:15,Picolé,Caramelo,1,10.24,Souza das Pedras,SP,Loja Física,False,CLI3441
24613,2025-03-04,13:30,Pote,Menta,-2,-21.09,Souza da Prata,RN,App,True,CLI5112
24614,2025-08-05,18:45,Milkshake,Baunilha,4,17.28,Campinas,MS,Parceiro,True,CLI5484
24615,2025-05-18,9:45,Milkshake,Chocolate,0,0.0,Siqueira de Silveira,MT,Loja Física,False,CLI6610
24616,2025-05-08,18:45,Sundae,Chocolate,2,13.6,Oliveira do Oeste,MA,App,False,CLI5416
24617,2025-04-28,10:15,Milkshake,Limão,4,49.23,Campinas,GO,App,True,CLI6627
24618,2025-07-01,19:00,Milkshake,Caramelo,2,16.42,Ribeiro,MT,Loja Física,True,CLI5991
24619,2025-07-24,13:15,Milkshake,Chocolate,1,5.4,Peixoto Alegre,PB,Loja Física,True,CLI3858
24620,2025-05-23,12:15,Casquinha,Limão,1,12.06,da Mata Alegre,BA,Parceiro,True,CLI8246
24621,2025-04-27,16:45,Milkshake,Açaí,1,4.66,Cardoso,PI,Parceiro,True,CLI2522
24622,2025-05-30,21:30,Milkshake,Caramelo,5,33.9,Caldeira,RS,App,False,CLI8434
24623,2025-05-05,16:30,Milkshake,Menta,4,58.2,Nunes,RJ,App,False,CLI5167
24624,2025-04-15,13:00,Sundae,Caramelo,5,46.16,Ramos,ES,App,True,CLI3816
24625,2025-04-21,17:15,Picolé,Chocolate,-3,-14.26,Vargas,MA,Parceiro,True,CLI5882
24626,2025-05-03,20:45,Pote,Baunilha,2,20.59,Pires Alegre,RR,Loja Física,True,CLI9867
24627,2025-08-10,15:00,Casquinha,Menta,1,9.66,Borges do Galho,AC,App,True,CLI3180
24628,2025-06-15,20:45,Pote,Baunilha,1,6.27,Souza das Flores,MS,App,False,CLI2170
24629,2025-06-08,22:30,Milkshake,Açaí,4,27.87,Campinas,RN,Parceiro,True,CLI7003
24630,2025-03-23,17:30,Milkshake,Limão,1,5.45,Nascimento da Serra,CE,Loja Física,False,CLI7746
24631,2025-02-28,8:45,Casquinha,Caramelo,2,22.57,Castro do Amparo,RS,Parceiro,True,CLI2144
24632,2025-04-18,15:45,Sundae,Cookies,1,6.28,Vargas das Flores,RN,Parceiro,False,CLI3600
24633,2025-06-09,22:30,Casquinha,Cookies,5,33.7,da Rocha,MG,Loja Física,False,CLI4898
24634,2025-07-09,20:15,Picolé,Chocolate,4,45.36,Novais,BA,Loja Física,False,CLI4662
24635,2025-03-22,8:15,Casquinha,Menta,5,63.5,da Rosa,AP,Loja Física,True,CLI7884
24636,2025-05-29,13:15,Pote,Açaí,1,8.17,Oliveira,PB,App,False,CLI1864
24637,2025-06-30,21:45,Casquinha,Chocolate,2,24.22,Porto,PR,Loja Física,False,CLI9824
24638,2025-03-07,18:15,Casquinha,Açaí,3,39.87,Gomes da Praia,PI,Loja Física,False,CLI8490
24639,2025-07-21,17:45,Milkshake,Baunilha,2,12.5,Alves da Mata,RJ,Parceiro,True,CLI8180
24640,2025-05-22,22:45,Casquinha,Chocolate,2,10.94,Moura de Costela,SE,Parceiro,False,CLI3806
24641,2025-04-29,22:45,Sundae,Menta,5,27.37,Macedo,PE,Loja Física,True,CLI6414
24642,2025-03-19,16:45,Picolé,Cookies,5,59.15,Melo,MS,Loja Física,False,CLI7153
24643,2025-08-14,18:30,Pote,Limão,2,14.26,Carvalho,RS,Loja Física,True,CLI9169
24644,2025-05-18,18:00,Milkshake,Chocolate,4,44.13,Moura do Norte,GO,App,True,CLI7668
24645,2025-05-30,9:00,Casquinha,Açaí,3,27.52,Sampaio Verde,AC,Parceiro,True,CLI9426
24646,2025-07-15,20:30,Pote,Cookies,5,36.15,Barbosa,PB,Loja Física,True,CLI4391
24647,2025-07-30,20:00,Milkshake,Chocolate,4,53.18,Rodrigues,MT,Loja Física,True,CLI6983
24648,2025-06-02,13:00,Milkshake,Cookies,4,20.72,Teixeira,PI,Loja Física,False,CLI7702
24649,2025-06-20,18:00,Milkshake,Limão,3,25.71,Araújo das Flores,AP,App,True,CLI9146
24650,2025-07-01,20:15,Casquinha,Limão,3,36.54,da Paz do Oeste,SP,App,False,CLI7705
24651,2025-04-03,16:00,Picolé,Limão,2,16.62,Silva,AM,App,False,CLI2543
24652,2025-04-29,8:00,Milkshake,Chocolate,5,35.33,Campinas,CE,Loja Física,True,CLI4554
24653,2025-07-18,9:30,Casquinha,Açaí,3,38.31,Viana,RN,App,False,CLI5281
24654,2025-07-01,10:30,Milkshake,Caramelo,1,7.47,Mendonça de da Costa,RO,App,False,CLI4197
24655,2025-08-11,8:15,Sundae,Menta,5,70.05,Dias,BA,Parceiro,False,CLI7585
24656,2025-06-09,22:30,Casquinha,Morango,2,20.72,Fonseca,CE,Loja Física,True,CLI6117
24657,2025-02-23,21:00,Sundae,Chocolate,2,17.9,da Rocha de Costela,MA,Loja Física,True,CLI6600
24658,2025-08-05,18:30,Milkshake,Cookies,5,42.16,Peixoto,SE,Parceiro,True,CLI8936
24659,2025-04-04,12:45,Milkshake,Menta,2,11.78,da Mata,SE,Parceiro,False,CLI4970
24660,2025-04-03,12:15,Picolé,Cookies,5,53.1,Rodrigues de Gonçalves,RJ,Parceiro,False,CLI8590
24661,2025-08-09,18:15,Milkshake,Caramelo,4,20.44,Campos,DF,Parceiro,False,CLI7744
24662,2025-03-31,21:15,Picolé,Baunilha,1,10.12,Oliveira do Oeste,RJ,App,False,CLI3782
24663,2025-06-25,14:00,Pote,Baunilha,2,24.05,Porto de Moura,RN,App,True,CLI9201
24664,2025-04-17,10:00,Picolé,Limão,4,27.84,Fernandes Verde,PI,Parceiro,False,CLI9786
24665,2025-05-09,15:00,Milkshake,Limão,5,50.05,Pastor,MA,App,False,CLI1037
24666,2025-05-29,22:15,Pote,Menta,2,28.78,Casa Grande do Amparo,PA,Loja Física,False,CLI7760
24667,2025-06-06,19:30,Pote,Baunilha,4,43.24,Carvalho Paulista,AP,Parceiro,False,CLI1565
24668,2025-07-03,20:15,Sundae,Cookies,4,21.56,Teixeira,BA,Loja Física,False,CLI1064
24669,2025-03-07,19:15,Pote,Limão,4,25.79,Macedo,SE,Loja Física,True,CLI4889
24670,2025-08-18,9:15,Pote,Chocolate,5,46.85,Lima,DF,App,False,CLI2941
24671,2025-06-11,16:30,Casquinha,Menta,5,55.6,Leão,AP,Parceiro,True,CLI7397
24672,2025-05-23,22:15,Picolé,Cookies,5,40.15,Ribeiro,DF,App,False,CLI3811
24673,2025-04-20,15:15,Picolé,Açaí,5,54.72,Casa Grande,RR,Loja Física,True,CLI3492
24674,2025-03-15,17:45,Sundae,Limão,3,28.33,Cunha,AC,Parceiro,True,CLI2836
24675,2025-07-28,16:15,Picolé,Cookies,2,16.28,Pinto de Rocha,RN,Loja Física,False,CLI5266
24676,2025-07-02,9:45,Picolé,Caramelo,5,69.35,Macedo do Oeste,RN,Parceiro,False,CLI5750
24677,2025-04-06,15:00,Picolé,Menta,1,9.95,Mendonça,PB,Loja Física,True,CLI8145
24678,2025-05-15,17:15,Sundae,Chocolate,4,58.24,Santos,MT,App,False,CLI3112
24679,2025-05-14,18:15,Milkshake,Caramelo,4,33.28,Siqueira de Barbosa,PA,Parceiro,False,CLI2169
24680,2025-06-26,13:00,Pote,Baunilha,2,9.45,Correia do Norte,TO,Parceiro,True,CLI1554
24681,2025-05-30,20:45,Casquinha,Caramelo,5,72.9,Rocha Paulista,SE,Parceiro,False,CLI2107
24682,2025-03-22,14:15,Milkshake,Caramelo,5,52.43,Novaes,PB,Parceiro,True,CLI7354
24683,2025-04-30,18:30,Casquinha,Menta,4,34.92,Rodrigues Paulista,MG,Parceiro,False,CLI4460
24684,2025-08-13,9:30,Pote,Limão,2,19.34,Vasconcelos,ES,App,False,CLI7002
24685,2025-07-23,12:30,Casquinha,Açaí,2,17.24,Fogaça de Cardoso,MS,App,False,CLI5898
24686,2025-08-13,14:00,Picolé,,4,,,PI,App,False,CLI8404
24687,2025-07-01,13:30,Milkshake,Açaí,5,63.24,Borges da Prata,SP,App,True,CLI9954
24688,2025-03-28,22:15,Picolé,Baunilha,1,6.12,Silveira,PR,Parceiro,True,CLI4662
24689,2025-06-28,22:30,Picolé,Chocolate,3,43.29,Siqueira do Norte,PR,App,False,CLI1417
24690,2025-08-23,18:45,Milkshake,Caramelo,4,35.24,Vasconcelos,PB,App,True,CLI7646
24691,2025-03-09,17:30,Pote,Limão,4,37.24,Dias,BA,Loja Física,True,CLI1523
24692,2025-02-28,14:30,Pote,Limão,2,21.49,Rocha do Norte,RO,Loja Física,True,CLI6713
24693,2025-06-09,19:00,Sundae,Limão,2,18.84,Cirino,GO,Loja Física,False,CLI6627
24694,2025-07-16,20:00,Milkshake,Cookies,4,20.88,Campinas,PR,Parceiro,False,CLI9777
24695,2025-03-24,17:30,Milkshake,Limão,5,42.53,Moraes,AM,Loja Física,True,CLI7627
24696,2025-07-19,12:30,Picolé,Cookies,2,12.04,Correia,AP,Loja Física,False,CLI5290
24697,2025-05-17,21:15,Milkshake,Caramelo,5,43.91,Mendonça das Flores,CE,App,True,CLI6682
24698,2025-06-10,14:15,Sundae,Menta,1,14.09,Rocha Paulista,DF,Loja Física,False,CLI5823
24699,2025-06-30,19:30,Casquinha,Cookies,4,44.18,Mendes,RO,App,True,CLI2253
24700,2025-05-03,18:45,Casquinha,Baunilha,2,18.23,Rocha,AM,Parceiro,True,CLI9709
24701,2025-08-11,19:45,Milkshake,Menta,2,22.54,da Rosa,SC,Loja Física,False,CLI2875
24702,2025-06-16,9:00,Milkshake,Açaí,5,51.55,Correia da Praia,RJ,Loja Física,False,CLI7180
24703,2025-07-01,14:00,Milkshake,Limão,2,8.18,da Luz das Pedras,AL,Loja Física,True,CLI7074
24704,2025-07-15,18:45,Pote,Baunilha,1,7.18,Barros,RN,App,False,CLI2077
24705,2025-06-25,8:45,Picolé,Chocolate,5,32.65,Rezende,AL,App,False,CLI8739
24706,2025-06-21,17:15,Picolé,Limão,3,35.82,Albuquerque,MT,App,False,CLI5151
24707,2025-04-10,11:30,Picolé,Limão,1,9.57,das Neves,MT,Loja Física,True,CLI9659
24708,2025-07-30,21:30,Casquinha,Caramelo,3,38.64,Barros,RR,Loja Física,False,CLI3051
24709,2025-03-19,9:45,Casquinha,Limão,1,6.15,Nascimento da Serra,MS,App,True,CLI3406
24710,2025-06-19,10:00,Picolé,Chocolate,1,6.25,Rodrigues do Oeste,ES,Parceiro,True,CLI8628
24711,2025-02-25,20:45,Milkshake,Açaí,4,18.38,Sales,MG,App,True,CLI5253
24712,2025-08-14,9:15,Sundae,Limão,2,25.82,da Mata,RN,Parceiro,False,CLI8494
24713,2025-08-15,10:30,Milkshake,Açaí,4,23.9,Rodrigues do Campo,GO,Parceiro,True,CLI9431
24714,2025-07-07,14:30,Casquinha,Caramelo,4,23.6,da Paz,AP,App,False,CLI3210
24715,2025-06-01,16:45,Milkshake,Baunilha,4,48.27,Moura da Praia,AC,App,True,CLI1268
24716,2025-04-01,8:00,Casquinha,Morango,5,54.37,Fernandes de Rezende,GO,App,True,CLI3060
24717,2025-04-05,12:15,Milkshake,Caramelo,4,35.9,Costa,RR,App,True,CLI6457
24718,2025-06-23,17:45,Sundae,Chocolate,5,37.91,Macedo,GO,App,True,CLI8119
24719,2025-06-19,13:00,Sundae,Açaí,3,27.4,da Luz,SE,App,True,CLI2251
24720,2025-06-13,13:30,Sundae,Menta,5,46.6,Gonçalves,RO,Loja Física,False,CLI1068
24721,2025-05-07,16:15,Sundae,Limão,3,25.86,Cirino das Pedras,ES,App,False,CLI9041
24722,2025-03-30,12:45,Sundae,Chocolate,3,25.06,Teixeira das Pedras,TO,Loja Física,True,CLI3518
24723,2025-02-25,10:45,Casquinha,Caramelo,3,37.56,Guerra Paulista,RN,Parceiro,False,CLI8639
24724,2025-04-01,16:45,Pote,Baunilha,5,52.27,Silva,CE,Loja Física,True,CLI1367
24725,2025-05-14,11:30,Casquinha,Baunilha,3,24.78,Novaes,MS,App,True,CLI9702
24726,2025-03-05,20:00,Sundae,Baunilha,3,16.91,Melo,MS,App,True,CLI1791
24727,2025-04-06,10:00,Sundae,Morango,5,30.34,Macedo,SE,App,True,CLI2817
24728,2025-07-27,22:00,Casquinha,Morango,4,43.4,Rezende,CE,Parceiro,True,CLI1794
24729,2025-06-04,12:00,Picolé,Açaí,4,39.48,da Cruz,SP,Parceiro,False,CLI4940
24730,2025-05-22,20:15,Pote,Cookies,2,25.96,Costa,RR,App,False,CLI3635
24731,2025-04-05,12:30,Casquinha,Chocolate,2,25.5,Sousa de Minas,PE,Loja Física,False,CLI3012
24732,2025-03-06,10:00,Casquinha,Baunilha,4,27.12,Brito de Almeida,PR,Loja Física,False,CLI2725
24733,2025-04-30,12:15,Milkshake,Açaí,5,30.6,Sousa de Rezende,MT,Parceiro,True,CLI9465
24734,2025-05-04,16:15,Milkshake,Cookies,3,28.97,Garcia das Pedras,SP,Parceiro,True,CLI6259
24735,2025-03-23,14:00,Pote,Menta,4,20.47,Ramos,PE,App,True,CLI2255
24736,2025-03-14,9:30,Sundae,Cookies,1,6.48,Novais,ES,App,True,CLI9980
24737,2025-04-12,10:00,Casquinha,Menta,3,17.79,Nogueira,MT,Parceiro,False,CLI9103
24738,2025-06-09,9:45,Picolé,Morango,5,74.2,Rios,PI,App,False,CLI7487
24739,2025-08-20,8:00,Picolé,Baunilha,5,49.45,Macedo de Alves,MS,Loja Física,False,CLI9222
24740,2025-02-22,17:15,Casquinha,Açaí,2,20.6,Casa Grande,SC,App,False,CLI5712
24741,2025-08-10,19:45,Milkshake,Morango,1,8.76,Araújo da Mata,MT,Parceiro,False,CLI2152
24742,2025-04-11,17:30,Pote,Chocolate,5,65.57,Barros,CE,App,True,CLI3545
24743,2025-06-12,20:00,Milkshake,Baunilha,1,10.7,Mendes,RN,Loja Física,True,CLI2304
24744,2025-05-19,16:45,Milkshake,Baunilha,5,20.0,Caldeira,RS,Loja Física,True,CLI7743
24745,2025-03-22,14:00,Sundae,Chocolate,2,24.0,da Conceição de Minas,BA,Parceiro,False,CLI5594
24746,2025-07-14,10:45,Casquinha,Chocolate,5,51.65,Novaes do Oeste,SE,Parceiro,True,CLI3650
24747,2025-04-28,18:45,Sundae,Açaí,2,19.07,Barbosa,AC,Parceiro,True,CLI4721
24748,2025-04-12,20:15,Picolé,Morango,5,38.43,Casa Grande dos Dourados,RO,Loja Física,True,CLI3070
24749,2025-06-08,20:30,Casquinha,Cookies,1,8.83,Farias,PA,Parceiro,False,CLI1566
24750,2025-05-21,19:30,Milkshake,Baunilha,5,41.14,Souza,CE,Loja Física,True,CLI9274
24751,2025-03-26,22:30,Casquinha,Açaí,1,10.55,da Luz,RR,App,False,CLI9343
24752,2025-08-10,12:00,Picolé,Baunilha,1,13.51,Caldeira da Serra,RO,App,False,CLI5541
24753,2025-08-15,9:00,Sundae,Limão,5,42.48,da Paz,SP,App,True,CLI4069
24754,2025-08-08,10:15,Sundae,Açaí,2,24.9,Jesus,RR,Loja Física,False,CLI9452
24755,2025-06-13,12:45,Sundae,Chocolate,3,25.29,Marques,MT,Parceiro,True,CLI8976
24756,2025-03-18,22:00,Milkshake,Baunilha,4,43.36,Farias,AL,Loja Física,True,CLI9676
24757,2025-04-19,17:30,Sundae,Açaí,4,33.76,Câmara de Monteiro,GO,App,False,CLI2310
24758,2025-03-29,22:00,Pote,Morango,2,20.13,Rocha das Flores,CE,App,True,CLI7364
24759,2025-05-03,8:30,Sundae,Menta,3,32.7,Andrade Grande,GO,Parceiro,False,CLI9109
24760,2025-06-05,14:30,Picolé,Baunilha,5,35.55,Nogueira de Viana,RS,Loja Física,True,CLI2464
24761,2025-04-04,9:15,Milkshake,Limão,6,48.6,Campinas,SC,App,True,CLI3531
24762,2025-06-17,10:15,Casquinha,Baunilha,1,12.8,Costa,PR,Loja Física,False,CLI8274
24763,2025-05-02,17:00,Milkshake,Chocolate,3,36.19,Almeida,GO,Loja Física,True,CLI1152
24764,2025-04-14,16:30,Pote,Chocolate,2,15.13,Nascimento,RO,App,True,CLI5952
24765,2025-04-29,12:15,Picolé,Chocolate,3,18.35,da Rocha Alegre,AC,App,True,CLI6134
24766,2025-07-14,9:30,Picolé,Chocolate,5,23.5,Costela,AP,Parceiro,True,CLI6141
24767,2025-08-21,18:45,Milkshake,Caramelo,1,13.0,Duarte,BA,Parceiro,False,CLI1354
24768,2025-05-02,19:00,Sundae,Morango,3,42.3,Rios de Fogaça,CE,Loja Física,False,CLI2926
24769,2025-05-15,19:30,Picolé,Menta,3,23.59,Nascimento,PB,App,True,CLI8504
24770,2025-08-04,19:45,Casquinha,Açaí,3,24.72,Cirino,RJ,Parceiro,False,CLI1791
24771,2025-07-17,10:45,Pote,Menta,4,27.22,Cardoso Alegre,SC,Loja Física,True,CLI5908
24772,2025-02-28,13:45,Milkshake,Limão,3,25.08,Campinas,PI,App,False,CLI6118
