id_transacao,data_venda,id_produto,id_cliente,id_canal,quantidade_vendida,receita_transacao,valor_transacao,valor_unitario_medio,promocao,status_promocao,hora_venda,hora,faixa_horaria,flag_outlier_valor_total,flag_registro_valido_powerbi
20056,2025-08-19,31,CLI7770,3,4,56.92,56.92,14.23,False,Sem Promocao,17:00,17,Tarde,False,True
20057,2025-05-24,15,CLI4619,1,3,22.35,22.35,7.45,False,Sem Promocao,17:45,17,Tarde,False,True
20058,2025-04-27,34,CLI1755,2,1,7.36,7.36,7.36,True,Com Promocao,10:45,10,Manha,False,True
20059,2025-03-25,8,CLI7305,2,5,42.55,42.55,8.51,True,Com Promocao,18:15,18,Noite,False,True
20061,2025-07-01,34,CLI2596,1,3,29.09,29.09,9.7,True,Com Promocao,15:00,15,Tarde,False,True
20062,2025-07-18,32,CLI9794,1,2,21.81,21.81,10.9,True,Com Promocao,16:30,16,Tarde,False,True
20063,2025-04-11,34,CLI1866,1,4,34.0,34.0,8.5,False,Sem Promocao,22:00,22,Noite,False,True
20064,2025-07-21,35,CLI9218,1,1,12.69,12.69,12.69,True,Com Promocao,15:00,15,Tarde,False,True
20065,2025-04-09,29,CLI1614,1,3,34.41,34.41,11.47,False,Sem Promocao,16:45,16,Tarde,False,True
20066,2025-06-25,1,CLI2353,1,5,46.05,46.05,9.21,False,Sem Promocao,15:30,15,Tarde,False,True
20067,2025-02-21,40,CLI5566,2,2,9.32,9.32,4.66,True,Com Promocao,11:00,11,Manha,False,True
20068,2025-07-01,23,CLI7627,3,4,31.6,31.6,7.9,False,Sem Promocao,19:45,19,Noite,False,True
20069,2025-07-31,32,CLI9793,3,3,16.98,16.98,5.66,False,Sem Promocao,14:45,14,Tarde,False,True
20070,2025-08-15,8,CLI8707,3,1,14.29,14.29,14.29,False,Sem Promocao,15:45,15,Tarde,False,True
20071,2025-04-17,10,CLI9432,1,2,27.98,27.98,13.99,False,Sem Promocao,08:15,8,Manha,False,True
20072,2025-05-06,35,CLI5205,1,2,13.88,13.88,6.94,False,Sem Promocao,13:15,13,Tarde,False,True
20073,2025-03-05,26,CLI6889,1,1,11.96,11.96,11.96,False,Sem Promocao,19:15,19,Noite,False,True
20074,2025-07-05,9,CLI9674,1,5,41.09,41.09,8.22,True,Com Promocao,22:00,22,Noite,False,True
20075,2025-03-26,31,CLI3925,2,2,28.52,28.52,14.26,False,Sem Promocao,11:00,11,Manha,False,True
20076,2025-03-01,20,CLI1292,2,2,21.36,21.36,10.68,True,Com Promocao,09:00,9,Manha,False,True
20077,2025-04-07,29,CLI8655,1,5,35.15,35.15,7.03,False,Sem Promocao,14:30,14,Tarde,False,True
20078,2025-07-20,7,CLI7462,2,4,52.12,52.12,13.03,False,Sem Promocao,22:30,22,Noite,False,True
20080,2025-03-01,10,CLI2410,1,5,56.7,56.7,11.34,False,Sem Promocao,22:45,22,Noite,False,True
20081,2025-04-30,28,CLI5988,3,2,21.9,21.9,10.95,False,Sem Promocao,18:45,18,Noite,False,True
20082,2025-06-24,21,CLI6129,2,5,44.45,44.45,8.89,True,Com Promocao,16:00,16,Tarde,False,True
20083,2025-03-23,9,CLI4264,3,3,20.73,20.73,6.91,True,Com Promocao,21:30,21,Noite,False,True
20084,2025-03-03,8,CLI4244,3,5,68.4,68.4,13.68,False,Sem Promocao,09:30,9,Manha,False,True
20085,2025-04-05,40,CLI9143,1,3,26.3,26.3,8.77,True,Com Promocao,16:30,16,Tarde,False,True
20086,2025-03-08,38,CLI9295,3,4,25.92,25.92,6.48,False,Sem Promocao,08:15,8,Manha,False,True
20087,2025-08-06,37,CLI7442,2,3,24.88,24.88,8.29,True,Com Promocao,11:30,11,Manha,False,True
20088,2025-03-24,26,CLI2316,2,4,31.3,31.3,7.82,True,Com Promocao,08:30,8,Manha,False,True
20089,2025-08-08,32,CLI2147,1,2,14.72,14.72,7.36,False,Sem Promocao,21:00,21,Noite,False,True
20090,2025-07-25,31,CLI4735,3,3,40.86,40.86,13.62,False,Sem Promocao,16:15,16,Tarde,False,True
20092,2025-05-26,12,CLI6751,3,4,42.96,42.96,10.74,False,Sem Promocao,11:45,11,Manha,False,True
20093,2025-06-21,15,CLI6277,2,6,76.32,76.32,12.72,False,Sem Promocao,20:00,20,Noite,True,True
20094,2025-04-07,24,CLI5257,3,1,8.24,8.24,8.24,False,Sem Promocao,10:30,10,Manha,False,True
20095,2025-07-29,40,CLI3158,2,4,56.24,56.24,14.06,False,Sem Promocao,08:30,8,Manha,False,True
20096,2025-06-08,10,CLI1724,3,3,38.62,38.62,12.87,True,Com Promocao,09:00,9,Manha,False,True
20097,2025-03-20,14,CLI2512,1,1,9.07,9.07,9.07,False,Sem Promocao,22:30,22,Noite,False,True
20099,2025-07-11,35,CLI1889,3,5,33.21,33.21,6.64,True,Com Promocao,21:45,21,Noite,False,True
20100,2025-04-09,26,CLI9232,3,1,11.36,11.36,11.36,True,Com Promocao,12:15,12,Tarde,False,True
20101,2025-07-21,8,CLI3675,2,5,34.31,34.31,6.86,True,Com Promocao,10:00,10,Manha,False,True
20102,2025-08-12,40,CLI2150,3,5,33.63,33.63,6.73,True,Com Promocao,19:00,19,Noite,False,True
20103,2025-03-03,36,CLI1889,3,2,12.97,12.97,6.48,True,Com Promocao,22:30,22,Noite,False,True
20104,2025-06-12,40,CLI7650,2,3,39.06,39.06,13.02,True,Com Promocao,22:30,22,Noite,False,True
20105,2025-03-07,26,CLI6353,1,3,32.39,32.39,10.8,True,Com Promocao,15:15,15,Tarde,False,True
20106,2025-04-08,20,CLI7532,1,2,23.56,23.56,11.78,False,Sem Promocao,17:30,17,Tarde,False,True
20107,2025-08-11,21,CLI5609,2,1,11.58,11.58,11.58,False,Sem Promocao,15:15,15,Tarde,False,True
20108,2025-05-15,27,CLI9105,1,5,28.95,28.95,5.79,False,Sem Promocao,15:15,15,Tarde,False,True
20109,2025-03-06,35,CLI8161,1,5,31.7,31.7,6.34,False,Sem Promocao,17:00,17,Tarde,False,True
20110,2025-07-23,27,CLI1319,2,3,14.41,14.41,4.8,True,Com Promocao,20:45,20,Noite,False,True
20111,2025-03-08,16,CLI5828,3,2,18.34,18.34,9.17,True,Com Promocao,10:45,10,Manha,False,True
20112,2025-07-03,38,CLI1406,1,5,31.6,31.6,6.32,False,Sem Promocao,22:45,22,Noite,False,True
20113,2025-03-24,5,CLI2701,3,2,25.22,25.22,12.61,False,Sem Promocao,20:15,20,Noite,False,True
20115,2025-07-27,32,CLI6869,2,1,12.2,12.2,12.2,False,Sem Promocao,10:15,10,Manha,False,True
20116,2025-03-03,27,CLI2486,3,3,23.99,23.99,8.0,True,Com Promocao,20:30,20,Noite,False,True
20117,2025-03-21,9,CLI7836,3,4,29.92,29.92,7.48,False,Sem Promocao,12:15,12,Tarde,False,True
20118,2025-03-18,11,CLI9557,2,2,18.86,18.86,9.43,False,Sem Promocao,20:15,20,Noite,False,True
20120,2025-08-13,12,CLI8847,2,1,12.16,12.16,12.16,True,Com Promocao,12:00,12,Tarde,False,True
20121,2025-07-28,7,CLI3099,3,2,27.8,27.8,13.9,True,Com Promocao,21:15,21,Noite,False,True
20123,2025-06-13,25,CLI1197,3,4,22.72,22.72,5.68,False,Sem Promocao,11:30,11,Manha,False,True
20124,2025-07-26,38,CLI1759,2,4,54.68,54.68,13.67,False,Sem Promocao,18:00,18,Noite,False,True
20125,2025-05-20,10,CLI5990,3,1,6.02,6.02,6.02,True,Com Promocao,10:30,10,Manha,False,True
20126,2025-08-01,25,CLI1509,1,5,26.11,26.11,5.22,True,Com Promocao,18:00,18,Noite,False,True
20127,2025-05-31,15,CLI5473,2,2,12.46,12.46,6.23,False,Sem Promocao,12:30,12,Tarde,False,True
20128,2025-06-23,9,CLI6581,1,4,55.4,55.4,13.85,False,Sem Promocao,12:00,12,Tarde,False,True
20129,2025-06-29,15,CLI8085,2,2,13.5,13.5,6.75,True,Com Promocao,15:30,15,Tarde,False,True
20130,2025-08-04,31,CLI7734,2,3,40.35,40.35,13.45,False,Sem Promocao,18:15,18,Noite,False,True
20131,2025-08-14,26,CLI6166,2,5,49.15,49.15,9.83,False,Sem Promocao,11:15,11,Manha,False,True
20132,2025-03-29,36,CLI4481,1,2,21.42,21.42,10.71,True,Com Promocao,14:00,14,Tarde,False,True
20133,2025-04-19,38,CLI5633,2,1,8.69,8.69,8.69,True,Com Promocao,19:30,19,Noite,False,True
20134,2025-05-29,22,CLI4150,1,3,14.73,14.73,4.91,True,Com Promocao,08:45,8,Manha,False,True
20135,2025-05-06,23,CLI1841,1,2,10.47,10.47,5.24,True,Com Promocao,08:15,8,Manha,False,True
20136,2025-08-14,36,CLI7505,1,3,28.12,28.12,9.37,True,Com Promocao,13:30,13,Tarde,False,True
20137,2025-03-11,12,CLI6658,2,5,58.65,58.65,11.73,False,Sem Promocao,21:00,21,Noite,False,True
20138,2025-07-05,20,CLI3675,2,1,9.29,9.29,9.29,True,Com Promocao,14:15,14,Tarde,False,True
20139,2025-05-05,9,CLI6987,1,5,25.69,25.69,5.14,True,Com Promocao,20:30,20,Noite,False,True
20140,2025-03-21,34,CLI5141,1,5,29.63,29.63,5.93,True,Com Promocao,10:00,10,Manha,False,True
20141,2025-03-02,22,CLI4479,3,1,8.12,8.12,8.12,True,Com Promocao,17:45,17,Tarde,False,True
20142,2025-06-08,16,CLI3741,1,5,44.41,44.41,8.88,True,Com Promocao,16:00,16,Tarde,False,True
20143,2025-07-15,8,CLI1398,3,1,10.12,10.12,10.12,True,Com Promocao,22:00,22,Noite,False,True
20144,2025-05-30,7,CLI4345,1,3,27.55,27.55,9.18,True,Com Promocao,17:15,17,Tarde,False,True
20145,2025-02-20,39,CLI7627,1,3,44.91,44.91,14.97,False,Sem Promocao,21:00,21,Noite,False,True
20146,2025-07-10,26,CLI1823,3,5,31.14,31.14,6.23,True,Com Promocao,09:15,9,Manha,False,True
20147,2025-02-24,14,CLI9871,2,4,57.84,57.84,14.46,False,Sem Promocao,11:30,11,Manha,False,True
20148,2025-05-17,22,CLI6943,2,3,30.96,30.96,10.32,False,Sem Promocao,08:15,8,Manha,False,True
20149,2025-06-14,11,CLI2162,2,4,50.16,50.16,12.54,False,Sem Promocao,21:45,21,Noite,False,True
20151,2025-03-25,39,CLI5937,3,1,11.3,11.3,11.3,False,Sem Promocao,15:15,15,Tarde,False,True
20152,2025-03-20,30,CLI9318,3,4,41.93,41.93,10.48,True,Com Promocao,19:30,19,Noite,False,True
20153,2025-07-26,32,CLI7622,1,4,31.09,31.09,7.77,True,Com Promocao,09:45,9,Manha,False,True
20154,2025-04-07,39,CLI1744,2,4,43.93,43.93,10.98,True,Com Promocao,14:00,14,Tarde,False,True
20155,2025-02-21,18,CLI3035,2,4,29.28,29.28,7.32,True,Com Promocao,10:15,10,Manha,False,True
20156,2025-07-18,1,CLI7242,1,5,69.0,69.0,13.8,False,Sem Promocao,19:30,19,Noite,False,True
20157,2025-04-06,21,CLI2850,1,1,9.6,9.6,9.6,True,Com Promocao,09:15,9,Manha,False,True
20158,2025-08-14,40,CLI8028,2,3,14.82,14.82,4.94,True,Com Promocao,09:30,9,Manha,False,True
20159,2025-02-27,4,CLI3404,3,5,56.25,56.25,11.25,False,Sem Promocao,15:15,15,Tarde,False,True
20160,2025-03-21,17,CLI4822,3,5,27.6,27.6,5.52,False,Sem Promocao,20:45,20,Noite,False,True
20161,2025-04-04,24,CLI1101,1,5,34.9,34.9,6.98,False,Sem Promocao,13:45,13,Tarde,False,True
20162,2025-04-14,26,CLI7019,2,2,15.5,15.5,7.75,False,Sem Promocao,22:30,22,Noite,False,True
20163,2025-05-07,2,CLI5058,2,5,50.5,50.5,10.1,False,Sem Promocao,22:45,22,Noite,False,True
20164,2025-03-01,34,CLI2158,3,2,22.43,22.43,11.22,True,Com Promocao,20:45,20,Noite,False,True
20166,2025-06-11,22,CLI7959,1,5,40.0,40.0,8.0,False,Sem Promocao,20:15,20,Noite,False,True
20167,2025-08-06,37,CLI2289,3,4,37.64,37.64,9.41,False,Sem Promocao,20:00,20,Noite,False,True
20168,2025-07-19,29,CLI7951,2,1,4.83,4.83,4.83,True,Com Promocao,11:15,11,Manha,False,True
20169,2025-06-23,18,CLI3780,2,2,11.31,11.31,5.66,True,Com Promocao,11:15,11,Manha,False,True
20170,2025-05-18,8,CLI5650,3,3,18.48,18.48,6.16,False,Sem Promocao,20:00,20,Noite,False,True
20171,2025-06-30,17,CLI5615,3,3,13.3,13.3,4.43,True,Com Promocao,16:00,16,Tarde,False,True
20172,2025-07-17,32,CLI9617,1,2,14.54,14.54,7.27,True,Com Promocao,17:30,17,Tarde,False,True
20174,2025-04-03,15,CLI8459,1,1,12.46,12.46,12.46,False,Sem Promocao,14:30,14,Tarde,False,True
20175,2025-07-17,2,CLI6361,1,2,26.44,26.44,13.22,False,Sem Promocao,19:00,19,Noite,False,True
20176,2025-05-03,25,CLI3893,3,5,69.85,69.85,13.97,False,Sem Promocao,22:30,22,Noite,False,True
20177,2025-02-23,23,CLI8749,2,4,38.36,38.36,9.59,False,Sem Promocao,19:45,19,Noite,False,True
20178,2025-05-21,9,CLI9288,1,2,11.61,11.61,5.8,True,Com Promocao,17:30,17,Tarde,False,True
20179,2025-08-15,40,CLI6480,2,5,57.4,57.4,11.48,False,Sem Promocao,18:45,18,Noite,False,True
20180,2025-08-06,10,CLI4091,2,2,15.65,15.65,7.82,True,Com Promocao,15:15,15,Tarde,False,True
20181,2025-08-03,24,CLI3853,3,5,55.56,55.56,11.11,True,Com Promocao,08:00,8,Manha,False,True
20182,2025-03-20,16,CLI4315,3,2,23.43,23.43,11.72,True,Com Promocao,22:45,22,Noite,False,True
20183,2025-08-14,20,CLI2401,1,2,10.29,10.29,5.14,True,Com Promocao,15:15,15,Tarde,False,True
20184,2025-05-21,9,CLI2614,2,1,11.62,11.62,11.62,False,Sem Promocao,15:45,15,Tarde,False,True
20185,2025-05-30,31,CLI4723,1,4,24.88,24.88,6.22,False,Sem Promocao,21:15,21,Noite,False,True
20186,2025-04-09,14,CLI5053,2,3,24.31,24.31,8.1,True,Com Promocao,19:30,19,Noite,False,True
20187,2025-06-23,35,CLI2141,2,4,29.48,29.48,7.37,True,Com Promocao,22:30,22,Noite,False,True
20188,2025-08-02,32,CLI9658,2,4,35.64,35.64,8.91,True,Com Promocao,21:30,21,Noite,False,True
20189,2025-03-14,1,CLI2948,2,5,56.3,56.3,11.26,False,Sem Promocao,11:15,11,Manha,False,True
20190,2025-06-20,12,CLI2436,1,4,39.56,39.56,9.89,False,Sem Promocao,11:15,11,Manha,False,True
20191,2025-05-27,11,CLI8001,3,2,23.22,23.22,11.61,False,Sem Promocao,13:45,13,Tarde,False,True
20192,2025-05-31,23,CLI3910,2,4,45.92,45.92,11.48,False,Sem Promocao,08:45,8,Manha,False,True
20193,2025-06-29,24,CLI3150,3,1,8.0,8.0,8.0,False,Sem Promocao,12:45,12,Tarde,False,True
20194,2025-04-05,2,CLI2527,3,1,8.06,8.06,8.06,False,Sem Promocao,16:15,16,Tarde,False,True
20195,2025-05-07,11,CLI7229,1,4,20.92,20.92,5.23,False,Sem Promocao,15:45,15,Tarde,False,True
20196,2025-02-28,6,CLI2686,3,2,16.32,16.32,8.16,False,Sem Promocao,15:30,15,Tarde,False,True
20197,2025-06-18,7,CLI3140,1,2,10.66,10.66,5.33,False,Sem Promocao,10:30,10,Manha,False,True
20198,2025-06-11,40,CLI9104,1,3,31.98,31.98,10.66,False,Sem Promocao,09:45,9,Manha,False,True
20199,2025-05-05,9,CLI7155,3,4,43.03,43.03,10.76,True,Com Promocao,10:15,10,Manha,False,True
20200,2025-07-09,13,CLI3154,3,1,12.54,12.54,12.54,False,Sem Promocao,10:45,10,Manha,False,True
20201,2025-08-07,22,CLI8340,3,1,4.99,4.99,4.99,True,Com Promocao,11:45,11,Manha,False,True
20202,2025-06-24,40,CLI1974,1,4,54.36,54.36,13.59,False,Sem Promocao,14:00,14,Tarde,False,True
20203,2025-08-18,35,CLI9103,3,5,65.5,65.5,13.1,False,Sem Promocao,15:30,15,Tarde,False,True
20204,2025-05-31,8,CLI5611,3,5,27.22,27.22,5.44,True,Com Promocao,19:00,19,Noite,False,True
20205,2025-06-11,9,CLI5334,2,5,28.1,28.1,5.62,False,Sem Promocao,08:45,8,Manha,False,True
20207,2025-03-29,25,CLI5417,1,4,40.52,40.52,10.13,False,Sem Promocao,13:15,13,Tarde,False,True
20208,2025-06-18,31,CLI6139,3,4,47.88,47.88,11.97,False,Sem Promocao,08:30,8,Manha,False,True
20209,2025-08-08,1,CLI2333,3,3,25.17,25.17,8.39,False,Sem Promocao,09:30,9,Manha,False,True
20210,2025-06-13,1,CLI9059,3,3,27.47,27.47,9.16,True,Com Promocao,13:30,13,Tarde,False,True
20211,2025-08-10,26,CLI8678,3,2,16.18,16.18,8.09,True,Com Promocao,14:30,14,Tarde,False,True
20212,2025-05-04,19,CLI6608,1,3,33.4,33.4,11.13,True,Com Promocao,15:30,15,Tarde,False,True
20213,2025-08-20,22,CLI6039,3,1,12.89,12.89,12.89,False,Sem Promocao,21:30,21,Noite,False,True
20214,2025-05-07,4,CLI8074,3,5,46.05,46.05,9.21,False,Sem Promocao,19:15,19,Noite,False,True
20215,2025-02-20,21,CLI7793,1,5,66.55,66.55,13.31,False,Sem Promocao,16:15,16,Tarde,False,True
20216,2025-05-28,31,CLI1548,2,4,19.42,19.42,4.86,True,Com Promocao,19:30,19,Noite,False,True
20217,2025-08-10,13,CLI9868,2,2,19.98,19.98,9.99,False,Sem Promocao,17:00,17,Tarde,False,True
20218,2025-05-10,26,CLI1484,2,1,9.14,9.14,9.14,True,Com Promocao,14:30,14,Tarde,False,True
20219,2025-04-17,22,CLI1300,1,1,12.27,12.27,12.27,True,Com Promocao,11:00,11,Manha,False,True
20220,2025-05-03,34,CLI2378,3,2,10.88,10.88,5.44,True,Com Promocao,20:45,20,Noite,False,True
20221,2025-04-16,34,CLI2405,3,1,9.83,9.83,9.83,True,Com Promocao,16:00,16,Tarde,False,True
20222,2025-04-09,34,CLI6980,3,5,50.9,50.9,10.18,False,Sem Promocao,19:30,19,Noite,False,True
20223,2025-05-23,25,CLI1376,3,5,34.7,34.7,6.94,False,Sem Promocao,18:30,18,Noite,False,True
20224,2025-02-21,7,CLI7262,2,5,32.75,32.75,6.55,False,Sem Promocao,10:00,10,Manha,False,True
20225,2025-06-28,10,CLI7620,1,1,11.98,11.98,11.98,False,Sem Promocao,17:15,17,Tarde,False,True
20226,2025-04-19,40,CLI8348,3,1,6.04,6.04,6.04,True,Com Promocao,14:30,14,Tarde,False,True
20227,2025-06-04,19,CLI7587,3,5,19.24,19.24,3.85,True,Com Promocao,19:00,19,Noite,False,True
20228,2025-02-23,21,CLI2740,3,5,35.1,35.1,7.02,False,Sem Promocao,18:00,18,Noite,False,True
20229,2025-07-08,33,CLI8202,1,5,24.59,24.59,4.92,True,Com Promocao,20:15,20,Noite,False,True
20230,2025-05-12,19,CLI7785,2,4,30.64,30.64,7.66,False,Sem Promocao,08:15,8,Manha,False,True
20232,2025-07-10,32,CLI9331,3,2,19.41,19.41,9.7,True,Com Promocao,12:30,12,Tarde,False,True
20233,2025-07-14,18,CLI7430,3,3,14.55,14.55,4.85,True,Com Promocao,19:15,19,Noite,False,True
20234,2025-06-27,35,CLI8632,3,2,12.91,12.91,6.46,True,Com Promocao,14:30,14,Tarde,False,True
20235,2025-03-15,38,CLI3748,3,2,21.98,21.98,10.99,False,Sem Promocao,18:30,18,Noite,False,True
20236,2025-08-03,11,CLI8201,1,3,30.97,30.97,10.32,True,Com Promocao,14:45,14,Tarde,False,True
20237,2025-06-28,3,CLI6220,1,1,6.09,6.09,6.09,True,Com Promocao,20:00,20,Noite,False,True
20238,2025-02-24,28,CLI1435,3,5,43.35,43.35,8.67,False,Sem Promocao,21:15,21,Noite,False,True
20239,2025-05-21,32,CLI1990,3,3,32.8,32.8,10.93,True,Com Promocao,09:45,9,Manha,False,True
20240,2025-06-28,18,CLI6668,3,2,12.07,12.07,6.04,True,Com Promocao,13:15,13,Tarde,False,True
20241,2025-03-10,4,CLI9626,3,5,57.8,57.8,11.56,False,Sem Promocao,21:15,21,Noite,False,True
20242,2025-07-22,25,CLI6578,1,5,58.85,58.85,11.77,False,Sem Promocao,14:00,14,Tarde,False,True
20243,2025-06-18,32,CLI3497,2,5,55.1,55.1,11.02,False,Sem Promocao,22:15,22,Noite,False,True
20244,2025-06-06,13,CLI1714,2,3,24.14,24.14,8.05,True,Com Promocao,16:45,16,Tarde,False,True
20245,2025-04-28,14,CLI2344,2,5,31.45,31.45,6.29,False,Sem Promocao,12:15,12,Tarde,False,True
20246,2025-04-16,26,CLI1140,1,3,28.95,28.95,9.65,True,Com Promocao,17:45,17,Tarde,False,True
20247,2025-05-27,36,CLI7903,2,2,11.18,11.18,5.59,False,Sem Promocao,21:45,21,Noite,False,True
20248,2025-08-15,31,CLI3237,3,1,10.21,10.21,10.21,True,Com Promocao,21:45,21,Noite,False,True
20249,2025-04-22,31,CLI2461,1,1,5.86,5.86,5.86,True,Com Promocao,17:45,17,Tarde,False,True
20250,2025-07-20,7,CLI4250,3,5,65.53,65.53,13.11,True,Com Promocao,10:00,10,Manha,False,True
20251,2025-03-10,12,CLI9328,3,2,11.16,11.16,5.58,False,Sem Promocao,20:15,20,Noite,False,True
20252,2025-07-11,22,CLI6862,1,2,12.12,12.12,6.06,True,Com Promocao,19:00,19,Noite,False,True
20253,2025-06-26,20,CLI4076,3,2,28.17,28.17,14.08,True,Com Promocao,20:45,20,Noite,False,True
20254,2025-07-04,34,CLI8272,2,3,44.43,44.43,14.81,False,Sem Promocao,14:45,14,Tarde,False,True
20255,2025-03-22,30,CLI6778,2,2,23.4,23.4,11.7,False,Sem Promocao,16:15,16,Tarde,False,True
20256,2025-08-21,4,CLI5035,2,3,19.84,19.84,6.61,True,Com Promocao,15:00,15,Tarde,False,True
20257,2025-03-06,17,CLI4272,3,1,7.57,7.57,7.57,False,Sem Promocao,10:45,10,Manha,False,True
20259,2025-06-26,24,CLI4216,2,3,23.64,23.64,7.88,False,Sem Promocao,17:45,17,Tarde,False,True
20260,2025-02-26,30,CLI4683,2,1,9.3,9.3,9.3,True,Com Promocao,13:45,13,Tarde,False,True
20261,2025-04-17,25,CLI4998,2,3,18.96,18.96,6.32,True,Com Promocao,15:30,15,Tarde,False,True
20262,2025-08-18,18,CLI6557,3,2,17.09,17.09,8.54,True,Com Promocao,22:45,22,Noite,False,True
20263,2025-05-15,35,CLI2728,2,5,67.95,67.95,13.59,False,Sem Promocao,14:00,14,Tarde,False,True
20264,2025-04-10,30,CLI8098,3,3,37.65,37.65,12.55,False,Sem Promocao,14:00,14,Tarde,False,True
20265,2025-05-26,39,CLI5692,2,4,48.24,48.24,12.06,False,Sem Promocao,10:45,10,Manha,False,True
20266,2025-07-17,24,CLI6057,1,5,56.85,56.85,11.37,False,Sem Promocao,14:00,14,Tarde,False,True
20267,2025-02-25,24,CLI3426,1,2,20.48,20.48,10.24,True,Com Promocao,15:45,15,Tarde,False,True
20268,2025-03-31,24,CLI9106,3,3,32.75,32.75,10.92,True,Com Promocao,12:30,12,Tarde,False,True
20269,2025-08-07,26,CLI6958,2,2,13.52,13.52,6.76,False,Sem Promocao,20:45,20,Noite,False,True
20270,2025-07-29,2,CLI4334,2,1,4.72,4.72,4.72,True,Com Promocao,09:00,9,Manha,False,True
20271,2025-03-02,34,CLI2738,1,5,44.65,44.65,8.93,True,Com Promocao,12:45,12,Tarde,False,True
20272,2025-07-09,27,CLI5285,1,4,37.88,37.88,9.47,False,Sem Promocao,12:15,12,Tarde,False,True
20273,2025-06-18,19,CLI7855,2,4,34.41,34.41,8.6,True,Com Promocao,12:30,12,Tarde,False,True
20274,2025-08-17,19,CLI7765,2,2,15.99,15.99,8.0,True,Com Promocao,18:45,18,Noite,False,True
20275,2025-05-13,17,CLI1961,3,4,18.47,18.47,4.62,True,Com Promocao,12:45,12,Tarde,False,True
20276,2025-07-09,9,CLI5799,3,5,39.4,39.4,7.88,True,Com Promocao,20:00,20,Noite,False,True
20277,2025-04-03,8,CLI5186,2,1,5.94,5.94,5.94,False,Sem Promocao,19:15,19,Noite,False,True
20278,2025-05-13,40,CLI9615,3,5,50.58,50.58,10.12,True,Com Promocao,10:15,10,Manha,False,True
20280,2025-05-02,34,CLI1030,1,4,22.58,22.58,5.64,True,Com Promocao,18:30,18,Noite,False,True
20281,2025-08-18,7,CLI4212,3,5,26.45,26.45,5.29,False,Sem Promocao,19:00,19,Noite,False,True
20282,2025-06-09,13,CLI4152,3,1,9.96,9.96,9.96,True,Com Promocao,14:30,14,Tarde,False,True
20283,2025-04-04,9,CLI6281,3,6,85.98,85.98,14.33,False,Sem Promocao,20:45,20,Noite,True,True
20284,2025-05-20,28,CLI7939,2,4,44.9,44.9,11.22,True,Com Promocao,08:30,8,Manha,False,True
20285,2025-03-06,13,CLI2968,3,4,26.65,26.65,6.66,True,Com Promocao,13:00,13,Tarde,False,True
20286,2025-06-09,14,CLI7529,2,1,10.72,10.72,10.72,True,Com Promocao,11:00,11,Manha,False,True
20287,2025-03-20,34,CLI7705,2,2,24.77,24.77,12.38,True,Com Promocao,09:45,9,Manha,False,True
20288,2025-03-19,8,CLI5376,2,2,13.21,13.21,6.6,True,Com Promocao,10:00,10,Manha,False,True
20289,2025-04-02,15,CLI9810,2,4,29.64,29.64,7.41,True,Com Promocao,20:00,20,Noite,False,True
20290,2025-06-08,10,CLI1598,1,4,41.96,41.96,10.49,True,Com Promocao,10:00,10,Manha,False,True
20291,2025-04-05,3,CLI4778,2,5,71.5,71.5,14.3,False,Sem Promocao,20:15,20,Noite,False,True
20292,2025-07-14,34,CLI7824,3,5,21.71,21.71,4.34,True,Com Promocao,22:30,22,Noite,False,True
20293,2025-08-07,28,CLI2261,1,1,5.59,5.59,5.59,False,Sem Promocao,21:00,21,Noite,False,True
20294,2025-02-20,14,CLI6834,1,5,25.79,25.79,5.16,True,Com Promocao,15:15,15,Tarde,False,True
20295,2025-04-07,19,CLI2437,2,5,40.8,40.8,8.16,False,Sem Promocao,20:30,20,Noite,False,True
20296,2025-05-06,4,CLI6907,2,4,19.39,19.39,4.85,True,Com Promocao,21:00,21,Noite,False,True
20297,2025-06-10,35,CLI7608,1,5,47.85,47.85,9.57,True,Com Promocao,13:30,13,Tarde,False,True
20298,2025-04-11,15,CLI2579,3,1,5.29,5.29,5.29,True,Com Promocao,18:00,18,Noite,False,True
20299,2025-02-27,27,CLI8848,2,1,7.66,7.66,7.66,False,Sem Promocao,16:00,16,Tarde,False,True
20300,2025-08-17,12,CLI7368,2,4,20.07,20.07,5.02,True,Com Promocao,09:15,9,Manha,False,True
20301,2025-04-27,37,CLI7976,2,2,21.08,21.08,10.54,True,Com Promocao,09:15,9,Manha,False,True
20302,2025-06-27,17,CLI4518,1,3,17.37,17.37,5.79,True,Com Promocao,08:00,8,Manha,False,True
20303,2025-04-26,17,CLI8303,2,3,27.6,27.6,9.2,False,Sem Promocao,20:00,20,Noite,False,True
20304,2025-06-28,10,CLI4480,2,2,22.12,22.12,11.06,True,Com Promocao,20:00,20,Noite,False,True
20305,2025-03-16,30,CLI4050,1,2,28.0,28.0,14.0,False,Sem Promocao,12:45,12,Tarde,False,True
20306,2025-04-07,17,CLI4219,2,5,54.09,54.09,10.82,True,Com Promocao,15:45,15,Tarde,False,True
20307,2025-04-24,13,CLI3516,1,1,12.22,12.22,12.22,True,Com Promocao,13:00,13,Tarde,False,True
20308,2025-02-22,19,CLI3896,3,3,38.13,38.13,12.71,False,Sem Promocao,08:15,8,Manha,False,True
