id_cliente,cliente_recorrente,quantidade_transacoes_cliente,faixa_frequencia_cliente,segmento_valor_cliente,primeira_data_compra,ultima_data_compra,dias_entre_primeira_ultima_compra,receita_total_cliente,volume_total_cliente,ticket_medio_cliente,cidade_principal,estado_principal,canal_preferencial,categoria_preferencial
CLI4736,True,3,2 a 3 compras,Baixo valor,2025-04-14,2025-08-15,123,71.2,6,23.73,Cirino,CE,Parceiro,Sundae
CLI4737,True,3,2 a 3 compras,Baixo valor,2025-04-05,2025-06-17,73,69.11,9,23.04,Aparecida De Barros,AL,App,Casquinha
CLI4738,True,6,4 a 6 compras,Alto valor,2025-03-19,2025-08-20,154,225.26000000000002,19,37.54,Campinas,AP,App,Milkshake
CLI4739,True,8,7 a 10 compras,Alto valor,2025-03-06,2025-07-08,124,228.03,24,28.5,Borges,AC,App,Casquinha
CLI4740,True,8,7 a 10 compras,Alto valor,2025-03-02,2025-08-06,157,253.4,28,31.68,Albuquerque,DF,App,Pote
CLI4741,True,11,Mais de 10 compras,Medio valor,2025-02-21,2025-08-06,166,175.95,22,16.0,Castro De Ramos,SP,App,Picolé
CLI4742,False,1,1 compra,Baixo valor,2025-06-23,2025-06-23,0,20.44,2,20.44,Fernandes,SE,App,Casquinha
CLI4743,True,5,4 a 6 compras,Medio valor,2025-03-25,2025-07-13,110,127.75,19,25.55,Camargo Do Campo,DF,App,Sundae
CLI4744,True,9,7 a 10 compras,Alto valor,2025-03-19,2025-07-29,132,248.57,24,27.62,Azevedo Verde,RN,App,Sundae
CLI4745,True,2,2 a 3 compras,Baixo valor,2025-04-27,2025-07-25,89,19.25,2,9.62,Ferreira De Das Neves,AL,Loja Física,Casquinha
CLI4746,True,2,2 a 3 compras,Baixo valor,2025-04-05,2025-05-24,49,83.12,9,41.56,Cardoso,MA,Loja Física,Casquinha
CLI4747,True,4,4 a 6 compras,Medio valor,2025-03-20,2025-07-16,118,117.93,14,29.48,Carvalho,AC,Loja Física,Casquinha
CLI4748,True,7,7 a 10 compras,Alto valor,2025-02-28,2025-07-11,133,184.07,19,26.3,Abreu De Cavalcante,AC,App,Casquinha
CLI4749,True,7,7 a 10 compras,Medio valor,2025-02-22,2025-07-16,144,139.79,18,19.97,Camargo,RS,Parceiro,Sundae
CLI4750,True,5,4 a 6 compras,Alto valor,2025-04-27,2025-07-31,95,182.2,19,36.44,Gomes Paulista,MG,Parceiro,Sundae
CLI4751,True,6,4 a 6 compras,Alto valor,2025-03-31,2025-07-26,117,196.51999999999998,26,32.75,Azevedo Do Galho,AC,App,Milkshake
CLI4752,True,7,7 a 10 compras,Alto valor,2025-02-23,2025-07-30,157,212.57,21,30.37,Barbosa,AM,App,Pote
CLI4753,True,4,4 a 6 compras,Baixo valor,2025-03-24,2025-05-09,46,91.06,13,22.76,Brito Da Prata,MS,Loja Física,Pote
CLI4754,True,4,4 a 6 compras,Medio valor,2025-03-16,2025-08-17,154,121.72,13,30.43,Barbosa Do Oeste,RS,App,Casquinha
CLI4755,True,4,4 a 6 compras,Baixo valor,2025-04-13,2025-07-28,106,108.55000000000001,11,27.14,Aparecida De Da Mata,AC,Loja Física,Sundae
CLI4756,True,6,4 a 6 compras,Alto valor,2025-04-24,2025-08-15,113,191.8,18,31.97,Andrade Do Amparo,AM,App,Casquinha
CLI4757,True,7,7 a 10 compras,Medio valor,2025-03-11,2025-07-04,115,121.37,14,17.34,Brito Do Campo,RJ,App,Pote
CLI4758,True,7,7 a 10 compras,Alto valor,2025-03-27,2025-08-09,135,204.01,21,29.14,Campinas,ES,Loja Física,Casquinha
CLI4759,True,3,2 a 3 compras,Medio valor,2025-03-16,2025-07-31,137,135.07,11,45.02,Barros Da Prata,CE,Parceiro,Casquinha
CLI4760,True,2,2 a 3 compras,Baixo valor,2025-07-11,2025-08-08,28,24.47,3,12.24,Brito,PB,Loja Física,Picolé
CLI4761,True,8,7 a 10 compras,Alto valor,2025-02-27,2025-06-12,105,285.14,26,35.64,Abreu Do Norte,AM,Loja Física,Milkshake
CLI4762,True,4,4 a 6 compras,Baixo valor,2025-06-08,2025-08-19,72,96.15,13,24.04,Casa Grande,BA,App,Pote
CLI4763,True,4,4 a 6 compras,Medio valor,2025-02-28,2025-06-25,117,131.17000000000002,16,32.79,Costa Do Oeste,MS,App,Casquinha
CLI4764,True,4,4 a 6 compras,Medio valor,2025-05-09,2025-07-30,82,121.55000000000001,13,30.39,Andrade,AC,Parceiro,Sundae
CLI4765,True,6,4 a 6 compras,Alto valor,2025-03-23,2025-07-12,111,210.01,22,35.0,Correia,AL,Loja Física,Casquinha
CLI4766,True,10,7 a 10 compras,Alto valor,2025-03-03,2025-08-14,164,248.46,31,24.85,Duarte,RJ,App,Casquinha
CLI4767,True,5,4 a 6 compras,Medio valor,2025-04-07,2025-06-22,76,147.14,16,29.43,Abreu Das Flores,AL,App,Milkshake
CLI4768,True,4,4 a 6 compras,Medio valor,2025-03-31,2025-08-22,144,129.15,15,32.29,Da Cruz Alegre,DF,App,Casquinha
CLI4769,True,7,7 a 10 compras,Medio valor,2025-03-10,2025-08-01,144,140.04,20,20.01,Correia,BA,Loja Física,Picolé
CLI4770,True,5,4 a 6 compras,Medio valor,2025-02-23,2025-07-27,154,162.63,14,32.53,Campinas,AL,App,Milkshake
CLI4771,True,2,2 a 3 compras,Baixo valor,2025-03-21,2025-04-02,12,65.02,7,32.51,Correia,CE,Parceiro,Milkshake
CLI4772,True,9,7 a 10 compras,Alto valor,2025-02-27,2025-07-15,138,243.69,26,27.08,Aparecida De Oliveira,AL,Parceiro,Casquinha
CLI4773,True,6,4 a 6 compras,Alto valor,2025-02-27,2025-08-16,170,259.15999999999997,24,43.19,Albuquerque,PR,Loja Física,Milkshake
CLI4774,True,4,4 a 6 compras,Baixo valor,2025-05-07,2025-08-13,98,56.93,8,14.23,Borges Das Flores,MS,App,Casquinha
CLI4775,True,9,7 a 10 compras,Alto valor,2025-03-23,2025-07-09,108,242.51,27,26.95,Cavalcante,RJ,Parceiro,Pote
CLI4776,True,5,4 a 6 compras,Medio valor,2025-04-04,2025-09-12,161,143.95,16,28.79,Azevedo,AM,App,Casquinha
CLI4777,True,11,Mais de 10 compras,Alto valor,2025-03-07,2025-08-19,165,297.76,29,27.07,Albuquerque,AP,Loja Física,Picolé
CLI4778,True,6,4 a 6 compras,Alto valor,2025-02-23,2025-07-08,135,248.57999999999998,20,41.43,Albuquerque Alegre,MS,Parceiro,Picolé
CLI4779,True,4,4 a 6 compras,Medio valor,2025-02-22,2025-07-25,153,138.64,14,34.66,Cavalcante Da Prata,AC,Parceiro,Picolé
CLI4780,True,9,7 a 10 compras,Alto valor,2025-03-04,2025-08-29,178,269.72,28,29.97,Barbosa Da Prata,BA,App,Casquinha
CLI4781,True,11,Mais de 10 compras,Alto valor,2025-02-27,2025-08-15,169,316.3,33,28.75,Cavalcante,DF,Parceiro,Sundae
CLI4782,True,5,4 a 6 compras,Alto valor,2025-03-29,2025-07-11,104,180.25,19,36.05,Cirino,ES,App,Milkshake
CLI4783,True,9,7 a 10 compras,Alto valor,2025-03-08,2025-08-01,146,227.99,26,25.33,Borges Grande,BA,App,Casquinha
CLI4784,True,6,4 a 6 compras,Medio valor,2025-03-23,2025-08-07,137,139.51999999999998,18,23.25,Carvalho,RO,Loja Física,Picolé
CLI4785,True,4,4 a 6 compras,Baixo valor,2025-05-07,2025-08-18,103,111.88,11,27.97,Cavalcanti De Macedo,AC,Loja Física,Milkshake
CLI4786,True,3,2 a 3 compras,Baixo valor,2025-04-12,2025-07-27,106,52.18,9,17.39,Aragão Alegre,ES,Loja Física,Sundae
CLI4787,True,3,2 a 3 compras,Baixo valor,2025-03-18,2025-07-12,116,86.87,13,28.96,Campinas,AC,App,Casquinha
CLI4788,True,7,7 a 10 compras,Baixo valor,2025-03-19,2025-09-17,182,86.9,11,12.41,Alves,AL,Parceiro,Casquinha
CLI4789,True,2,2 a 3 compras,Baixo valor,2025-02-27,2025-06-28,121,75.86,7,37.93,Barros De Campos,AL,Loja Física,Pote
CLI4790,True,7,7 a 10 compras,Alto valor,2025-02-22,2025-07-29,157,205.68,23,29.38,Aparecida,MS,App,Milkshake
CLI4791,True,6,4 a 6 compras,Medio valor,2025-05-01,2025-08-03,94,119.53,17,19.92,Abreu,BA,App,Pote
CLI4792,True,6,4 a 6 compras,Alto valor,2025-03-31,2025-08-18,140,197.11,19,32.85,Casa Grande Da Serra,ES,Loja Física,Casquinha
CLI4793,True,4,4 a 6 compras,Baixo valor,2025-02-25,2025-07-16,141,106.0,11,26.5,Alves Paulista,RO,Parceiro,Picolé
CLI4794,True,6,4 a 6 compras,Alto valor,2025-02-25,2025-08-20,176,196.3,20,32.72,Campinas,BA,Loja Física,Milkshake
CLI4795,True,4,4 a 6 compras,Baixo valor,2025-06-05,2025-07-18,43,88.12,9,22.03,Alves De Vieira,CE,Loja Física,Pote
CLI4796,True,6,4 a 6 compras,Baixo valor,2025-03-02,2025-08-17,168,106.07,11,17.68,Andrade De Fogaça,TO,Parceiro,Pote
CLI4797,True,5,4 a 6 compras,Medio valor,2025-03-14,2025-08-18,157,170.51,18,34.1,Cavalcanti Da Praia,AP,Loja Física,Casquinha
CLI4798,True,2,2 a 3 compras,Baixo valor,2025-07-12,2025-07-28,16,33.33,6,16.66,Ribeiro,AL,Loja Física,Milkshake
CLI4799,True,7,7 a 10 compras,Medio valor,2025-03-04,2025-07-18,136,166.06,20,23.72,Correia Da Prata,SC,Parceiro,Casquinha
CLI4800,True,9,7 a 10 compras,Alto valor,2025-02-26,2025-07-13,137,256.35,27,28.48,Almeida,RJ,App,Casquinha
CLI4801,True,7,7 a 10 compras,Alto valor,2025-03-28,2025-07-24,118,212.74,21,30.39,Albuquerque Dos Dourados,GO,App,Casquinha
CLI4802,True,3,2 a 3 compras,Baixo valor,2025-02-28,2025-06-26,118,102.14,13,34.05,Abreu De Goiás,BA,Parceiro,Milkshake
CLI4803,True,10,7 a 10 compras,Medio valor,2025-03-08,2025-07-13,127,169.23,26,16.92,Carvalho,AC,App,Picolé
CLI4804,True,6,4 a 6 compras,Alto valor,2025-03-19,2025-07-24,127,229.23,23,38.2,Carvalho Dos Dourados,AL,Loja Física,Pote
CLI4805,True,4,4 a 6 compras,Baixo valor,2025-03-23,2025-08-20,150,97.08,13,24.27,Alves Da Praia,DF,Parceiro,Casquinha
CLI4806,False,1,1 compra,Baixo valor,2025-06-18,2025-06-18,0,10.82,1,10.82,Garcia,SC,App,Pote
CLI4807,True,9,7 a 10 compras,Alto valor,2025-05-04,2025-08-09,97,294.76,30,32.75,Andrade,BA,Loja Física,Pote
CLI4808,True,4,4 a 6 compras,Baixo valor,2025-04-22,2025-08-12,112,63.010000000000005,8,15.75,Campos Do Norte,BA,Loja Física,Sundae
CLI4809,True,3,2 a 3 compras,Baixo valor,2025-06-15,2025-08-30,76,48.63,6,16.21,Campinas,ES,App,Picolé
CLI4810,True,4,4 a 6 compras,Baixo valor,2025-02-28,2025-06-23,115,112.15,9,28.04,Abreu,BA,App,Casquinha
CLI4811,True,5,4 a 6 compras,Medio valor,2025-03-29,2025-06-27,90,147.5,19,29.5,Azevedo,GO,Loja Física,Milkshake
CLI4812,True,6,4 a 6 compras,Medio valor,2025-03-06,2025-08-11,158,169.64999999999998,16,28.27,Casa Grande,AM,App,Picolé
CLI4813,True,3,2 a 3 compras,Baixo valor,2025-04-20,2025-07-19,90,63.41,7,21.14,Carvalho Da Prata,PE,App,Casquinha
CLI4814,True,6,4 a 6 compras,Medio valor,2025-02-24,2025-07-08,134,150.6,17,25.1,Novaes,AP,App,Pote
CLI4815,True,8,7 a 10 compras,Alto valor,2025-03-19,2025-07-22,125,186.03,25,23.25,Borges De Aragão,AM,Loja Física,Casquinha
CLI4816,True,4,4 a 6 compras,Baixo valor,2025-03-26,2025-08-18,145,107.92999999999999,13,26.98,Campos,MG,Loja Física,Casquinha
CLI4817,True,6,4 a 6 compras,Alto valor,2025-03-22,2025-07-07,107,243.59,25,40.6,Barbosa De Fonseca,MT,Parceiro,Pote
CLI4818,True,8,7 a 10 compras,Alto valor,2025-03-03,2025-08-13,163,300.26,31,37.53,Campinas,SE,Loja Física,Milkshake
CLI4819,True,4,4 a 6 compras,Baixo valor,2025-03-16,2025-08-16,153,74.57,12,18.64,Cavalcante De Cavalcante,AP,Loja Física,Casquinha
CLI4820,True,5,4 a 6 compras,Alto valor,2025-03-04,2025-08-03,152,177.81,17,35.56,Cavalcante Da Serra,RJ,App,Casquinha
CLI4821,True,6,4 a 6 compras,Baixo valor,2025-04-12,2025-08-06,116,104.43,12,17.4,Cassiano Do Oeste,AM,Parceiro,Sundae
CLI4822,True,12,Mais de 10 compras,Alto valor,2025-02-20,2025-08-17,178,294.1,34,24.51,Azevedo,PE,Loja Física,Picolé
CLI4823,True,3,2 a 3 compras,Baixo valor,2025-03-26,2025-06-15,81,81.19,9,27.06,Abreu Das Pedras,AC,Parceiro,Sundae
CLI4824,True,9,7 a 10 compras,Alto valor,2025-03-27,2025-08-03,129,277.86,35,30.87,Cardoso Alegre,AC,App,Pote
CLI4825,True,6,4 a 6 compras,Alto valor,2025-03-01,2025-07-24,145,232.28,22,38.71,Andrade Alegre,AC,Loja Física,Milkshake
CLI4826,True,7,7 a 10 compras,Alto valor,2025-02-24,2025-08-04,161,252.43,23,36.06,Borges,AL,Parceiro,Casquinha
CLI4827,True,9,7 a 10 compras,Alto valor,2025-02-21,2025-08-11,171,300.75,27,33.42,Campinas,AC,App,Milkshake
CLI4828,True,3,2 a 3 compras,Baixo valor,2025-04-20,2025-08-19,121,93.25,10,31.08,Abreu Do Galho,AL,Loja Física,Milkshake
CLI4829,True,3,2 a 3 compras,Baixo valor,2025-03-19,2025-07-22,125,88.59,9,29.53,Carvalho,CE,App,Sundae
CLI4830,True,6,4 a 6 compras,Medio valor,2025-03-29,2025-07-24,117,131.29,14,21.88,Caldeira,AC,Parceiro,Picolé
CLI4831,True,12,Mais de 10 compras,Alto valor,2025-02-27,2025-08-17,171,325.8,36,27.15,Aparecida De Rios,PI,App,Picolé
CLI4832,True,5,4 a 6 compras,Alto valor,2025-04-19,2025-08-14,117,201.54000000000002,16,40.31,Brito De Alves,PR,App,Casquinha
CLI4833,True,6,4 a 6 compras,Medio valor,2025-04-15,2025-08-03,110,133.73,14,22.29,Azevedo,CE,Loja Física,Pote
CLI4834,True,3,2 a 3 compras,Baixo valor,2025-03-09,2025-07-04,117,101.09,9,33.7,Correia,ES,App,Picolé
CLI4835,True,3,2 a 3 compras,Baixo valor,2025-05-07,2025-06-27,51,84.38,9,28.13,Cirino Das Pedras,DF,Loja Física,Milkshake
CLI4836,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-06-03,94,137.62,14,27.52,Da Cunha,DF,Parceiro,Milkshake
CLI4837,True,9,7 a 10 compras,Alto valor,2025-02-22,2025-07-18,146,279.93,31,31.1,Azevedo Do Sul,RS,App,Picolé
CLI4838,True,4,4 a 6 compras,Baixo valor,2025-03-17,2025-07-24,129,65.85,8,16.46,Almeida Do Campo,BA,Parceiro,Picolé
CLI4839,True,2,2 a 3 compras,Baixo valor,2025-04-24,2025-05-14,20,98.01,8,49.0,Campinas,AL,App,Casquinha
CLI4840,True,5,4 a 6 compras,Medio valor,2025-04-15,2025-08-06,113,133.51999999999998,12,26.7,Abreu,MA,Loja Física,Pote
CLI4841,True,5,4 a 6 compras,Alto valor,2025-02-28,2025-08-14,167,189.98000000000002,20,38.0,Aragão,AP,Loja Física,Casquinha
CLI4842,True,6,4 a 6 compras,Alto valor,2025-02-23,2025-08-03,161,187.88,17,31.31,Almeida Dos Dourados,MA,Parceiro,Pote
CLI4843,True,9,7 a 10 compras,Alto valor,2025-02-28,2025-08-05,158,196.8,26,21.87,Araújo De Minas,CE,Loja Física,Milkshake
CLI4844,True,6,4 a 6 compras,Alto valor,2025-03-25,2025-08-15,143,233.99,25,39.0,Albuquerque,AL,App,Milkshake
CLI4845,True,4,4 a 6 compras,Baixo valor,2025-03-27,2025-04-30,34,80.89,12,20.22,Caldeira,PB,Parceiro,Pote
CLI4846,True,8,7 a 10 compras,Medio valor,2025-03-01,2025-08-07,159,126.1,15,15.76,Camargo,PI,App,Milkshake
CLI4847,True,5,4 a 6 compras,Baixo valor,2025-03-21,2025-07-26,127,97.66,12,19.53,Castro,PB,Parceiro,Pote
CLI4848,True,11,Mais de 10 compras,Alto valor,2025-02-21,2025-08-17,177,255.28,26,23.21,Almeida,MS,App,Milkshake
CLI4849,True,6,4 a 6 compras,Medio valor,2025-04-18,2025-06-14,57,159.76,19,26.63,Borges Verde,BA,Loja Física,Casquinha
CLI4850,True,7,7 a 10 compras,Medio valor,2025-02-23,2025-08-20,178,153.59,16,21.94,Campinas,AL,App,Casquinha
CLI4851,True,3,2 a 3 compras,Medio valor,2025-05-01,2025-05-22,21,114.54,12,38.18,Caldeira,AP,Parceiro,Sundae
CLI4852,True,6,4 a 6 compras,Alto valor,2025-03-06,2025-08-20,167,202.61,20,33.77,Aparecida Da Serra,AL,Loja Física,Pote
CLI4853,True,3,2 a 3 compras,Medio valor,2025-06-27,2025-08-08,42,124.38,13,41.46,Costa,AL,App,Milkshake
CLI4854,True,12,Mais de 10 compras,Alto valor,2025-02-21,2025-07-08,137,420.38,45,35.03,Aparecida De Montenegro,AP,Loja Física,Casquinha
CLI4855,True,8,7 a 10 compras,Alto valor,2025-03-01,2025-08-30,182,308.85,36,38.61,Campinas,BA,App,Milkshake
CLI4856,True,10,7 a 10 compras,Alto valor,2025-02-24,2025-08-10,167,235.36,28,23.54,Aparecida,AM,Parceiro,Casquinha
CLI4857,True,7,7 a 10 compras,Medio valor,2025-03-22,2025-08-09,140,133.69,17,19.1,Andrade De Silva,GO,App,Pote
CLI4858,True,5,4 a 6 compras,Baixo valor,2025-04-17,2025-06-23,67,70.03,10,14.01,Azevedo,DF,Loja Física,Casquinha
CLI4859,True,5,4 a 6 compras,Medio valor,2025-03-02,2025-07-23,143,170.57,14,34.11,Carvalho De Minas,AP,App,Casquinha
CLI4860,False,1,1 compra,Baixo valor,2025-06-23,2025-06-23,0,24.96,3,24.96,Sampaio Do Campo,PB,Parceiro,Picolé
CLI4861,True,3,2 a 3 compras,Medio valor,2025-02-25,2025-08-19,175,116.59,12,38.86,Peixoto,RR,App,Casquinha
CLI4862,True,3,2 a 3 compras,Baixo valor,2025-05-05,2025-06-06,32,81.03,9,27.01,Fogaça Do Norte,ES,App,Picolé
CLI4863,True,3,2 a 3 compras,Baixo valor,2025-03-31,2025-05-28,58,83.73,11,27.91,Castro,AM,Parceiro,Picolé
CLI4864,True,7,7 a 10 compras,Alto valor,2025-03-26,2025-08-09,136,281.65999999999997,28,40.24,Andrade,AL,Parceiro,Milkshake
CLI4865,True,4,4 a 6 compras,Baixo valor,2025-04-02,2025-08-18,138,89.11,15,22.28,Azevedo,AL,App,Sundae
CLI4866,True,6,4 a 6 compras,Alto valor,2025-02-26,2025-08-11,166,207.57,19,34.6,Aparecida,AC,Loja Física,Casquinha
CLI4867,True,6,4 a 6 compras,Medio valor,2025-06-17,2025-08-19,63,151.44,20,25.24,Araújo,AM,Loja Física,Milkshake
CLI4868,True,2,2 a 3 compras,Baixo valor,2025-03-22,2025-08-03,134,88.53,8,44.26,Novais,PB,App,Picolé
CLI4869,True,6,4 a 6 compras,Medio valor,2025-03-04,2025-08-14,163,128.51999999999998,17,21.42,Castro De Das Neves,GO,App,Milkshake
CLI4870,True,2,2 a 3 compras,Baixo valor,2025-04-05,2025-08-02,119,74.46000000000001,8,37.23,Cassiano De Pires,CE,Loja Física,Milkshake
CLI4871,True,4,4 a 6 compras,Medio valor,2025-03-30,2025-07-26,118,141.73000000000002,13,35.43,Andrade De Goiás,AL,App,Milkshake
CLI4872,True,8,7 a 10 compras,Alto valor,2025-03-04,2025-08-14,163,222.28,27,27.78,Brito,AC,Parceiro,Pote
CLI4873,True,7,7 a 10 compras,Alto valor,2025-05-06,2025-07-30,85,209.89,23,29.98,Almeida Do Amparo,AP,App,Casquinha
CLI4874,True,6,4 a 6 compras,Alto valor,2025-03-19,2025-07-31,134,190.81,18,31.8,Alves Da Serra,BA,Parceiro,Milkshake
CLI4875,True,5,4 a 6 compras,Medio valor,2025-03-22,2025-08-02,133,160.56,13,32.11,Dias,ES,App,Casquinha
CLI4876,True,6,4 a 6 compras,Medio valor,2025-03-25,2025-08-17,145,166.26999999999998,18,27.71,Da Conceição Do Campo,AC,Parceiro,Casquinha
CLI4877,True,3,2 a 3 compras,Medio valor,2025-04-30,2025-07-26,87,115.99000000000001,9,38.66,Da Cunha Do Galho,AM,Loja Física,Sundae
CLI4878,True,3,2 a 3 compras,Medio valor,2025-05-10,2025-08-14,96,144.32,13,48.11,Campinas,DF,Parceiro,Milkshake
CLI4879,True,5,4 a 6 compras,Baixo valor,2025-03-27,2025-07-22,117,77.03,12,15.41,Castro Dos Dourados,AP,App,Milkshake
CLI4880,True,5,4 a 6 compras,Medio valor,2025-03-28,2025-07-28,122,167.17,15,33.43,Cavalcante Do Galho,MA,App,Picolé
CLI4881,True,6,4 a 6 compras,Alto valor,2025-02-24,2025-08-01,158,179.38,18,29.9,Abreu Da Prata,RN,Loja Física,Casquinha
CLI4882,True,5,4 a 6 compras,Medio valor,2025-05-20,2025-08-20,92,120.96000000000001,12,24.19,Cavalcanti,PA,Loja Física,Milkshake
CLI4883,True,5,4 a 6 compras,Medio valor,2025-03-17,2025-08-08,144,173.27,13,34.65,Camargo,AM,Loja Física,Milkshake
CLI4884,True,5,4 a 6 compras,Medio valor,2025-03-25,2025-08-01,129,133.16,14,26.63,Abreu,PB,App,Sundae
CLI4885,True,5,4 a 6 compras,Baixo valor,2025-04-16,2025-08-15,121,109.65,13,21.93,Castro,AM,Loja Física,Milkshake
CLI4886,True,6,4 a 6 compras,Medio valor,2025-03-16,2025-07-29,135,159.29,17,26.55,Andrade Do Sul,AL,App,Casquinha
CLI4887,True,10,7 a 10 compras,Alto valor,2025-03-06,2025-09-13,191,372.46999999999997,36,37.25,Barros Da Mata,AM,Parceiro,Picolé
CLI4888,True,7,7 a 10 compras,Alto valor,2025-04-18,2025-08-17,121,224.02,23,32.0,Almeida,AL,App,Casquinha
CLI4889,True,6,4 a 6 compras,Medio valor,2025-03-02,2025-08-20,171,159.31,18,26.55,Dias,AL,Loja Física,Picolé
CLI4890,True,5,4 a 6 compras,Medio valor,2025-02-25,2025-08-02,158,132.95000000000002,19,26.59,Albuquerque De Macedo,AC,App,Sundae
CLI4891,True,7,7 a 10 compras,Medio valor,2025-03-03,2025-08-27,177,168.55,18,24.08,Campinas,BA,App,Casquinha
CLI4892,True,8,7 a 10 compras,Alto valor,2025-02-23,2025-08-21,179,214.81,26,26.85,Alves Do Galho,CE,Parceiro,Picolé
CLI4893,True,5,4 a 6 compras,Medio valor,2025-03-20,2025-08-17,150,116.96000000000001,14,23.39,Caldeira,AL,Parceiro,Milkshake
CLI4894,True,5,4 a 6 compras,Alto valor,2025-03-29,2025-08-19,143,184.47,16,36.89,Das Neves Da Serra,MA,Parceiro,Casquinha
CLI4895,True,2,2 a 3 compras,Baixo valor,2025-02-25,2025-08-01,157,12.35,2,6.18,Correia Grande,AP,Loja Física,Casquinha
CLI4896,True,8,7 a 10 compras,Alto valor,2025-04-07,2025-08-18,133,203.76999999999998,23,25.47,Cavalcante,BA,Loja Física,Picolé
CLI4897,True,8,7 a 10 compras,Alto valor,2025-04-12,2025-08-10,120,203.84,25,25.48,Albuquerque,TO,Loja Física,Casquinha
CLI4898,True,6,4 a 6 compras,Alto valor,2025-03-01,2025-06-16,107,187.07,21,31.18,Da Rocha,SP,App,Picolé
CLI4899,False,1,1 compra,Baixo valor,2025-04-27,2025-04-27,0,10.29,1,10.29,Costa Do Amparo,PR,Loja Física,Picolé
CLI4900,True,5,4 a 6 compras,Medio valor,2025-02-26,2025-08-17,172,132.25,13,26.45,Almeida,AM,Parceiro,Sundae
CLI4901,True,5,4 a 6 compras,Baixo valor,2025-03-01,2025-06-24,115,112.38000000000001,13,22.48,Cassiano,ES,Loja Física,Milkshake
CLI4902,True,5,4 a 6 compras,Medio valor,2025-02-27,2025-07-31,154,157.17,16,31.43,Campinas,PA,Parceiro,Sundae
CLI4903,True,2,2 a 3 compras,Baixo valor,2025-06-05,2025-06-23,18,50.3,5,25.15,Costela De Souza,PE,App,Picolé
CLI4904,True,6,4 a 6 compras,Medio valor,2025-03-29,2025-08-17,141,143.93,17,23.99,Da Conceição Do Oeste,AM,Loja Física,Casquinha
CLI4905,True,3,2 a 3 compras,Baixo valor,2025-03-18,2025-07-06,110,70.28,6,23.43,Costa De Teixeira,AC,App,Milkshake
CLI4906,True,4,4 a 6 compras,Baixo valor,2025-03-28,2025-07-15,109,106.34,11,26.58,Da Costa De Goiás,GO,App,Milkshake
CLI4907,True,6,4 a 6 compras,Alto valor,2025-02-20,2025-08-04,165,192.69,20,32.12,Cunha,SP,Parceiro,Picolé
CLI4908,True,4,4 a 6 compras,Alto valor,2025-05-06,2025-08-19,105,182.97,18,45.74,Aragão Dos Dourados,MA,App,Pote
CLI4909,True,6,4 a 6 compras,Alto valor,2025-02-23,2025-06-08,105,238.28,24,39.71,Azevedo,AP,App,Sundae
CLI4910,True,6,4 a 6 compras,Medio valor,2025-02-22,2025-08-08,167,144.55,15,24.09,Almeida,GO,Loja Física,Picolé
CLI4911,True,8,7 a 10 compras,Alto valor,2025-03-17,2025-08-14,150,289.84,30,36.23,Borges,AM,App,Milkshake
CLI4912,True,4,4 a 6 compras,Medio valor,2025-03-01,2025-08-14,166,122.93,15,30.73,Barbosa De Jesus,AM,Parceiro,Pote
CLI4913,True,4,4 a 6 compras,Medio valor,2025-06-26,2025-08-31,66,124.46,12,31.12,Abreu Do Norte,AC,App,Picolé
CLI4914,True,5,4 a 6 compras,Medio valor,2025-04-18,2025-09-19,154,144.5,15,28.9,Almeida,AC,Loja Física,Casquinha
CLI4915,True,7,7 a 10 compras,Alto valor,2025-04-08,2025-07-22,105,233.45000000000002,27,33.35,Barbosa,ES,App,Milkshake
CLI4916,True,8,7 a 10 compras,Medio valor,2025-04-08,2025-07-11,94,167.02,19,20.88,Carvalho Do Oeste,PI,Parceiro,Casquinha
CLI4917,True,3,2 a 3 compras,Baixo valor,2025-06-05,2025-08-21,77,46.12,6,15.37,Pimenta De Aragão,ES,Loja Física,Casquinha
CLI4918,True,7,7 a 10 compras,Medio valor,2025-03-24,2025-06-27,95,144.99,20,20.71,Caldeira,PE,Loja Física,Milkshake
CLI4919,True,4,4 a 6 compras,Baixo valor,2025-02-21,2025-08-16,176,72.39,10,18.1,Brito,AC,Loja Física,Milkshake
CLI4920,True,4,4 a 6 compras,Baixo valor,2025-03-12,2025-06-16,96,104.65,13,26.16,Aparecida Do Norte,AM,Parceiro,Casquinha
CLI4921,True,8,7 a 10 compras,Medio valor,2025-03-22,2025-07-04,104,163.53,19,20.44,Campinas,MT,App,Milkshake
CLI4922,True,3,2 a 3 compras,Baixo valor,2025-04-15,2025-07-05,81,77.81,7,25.94,Cardoso Do Amparo,AM,Loja Física,Casquinha
CLI4923,False,1,1 compra,Baixo valor,2025-05-27,2025-05-27,0,9.68,2,9.68,Silveira Da Serra,PE,Loja Física,Picolé
CLI4924,True,3,2 a 3 compras,Baixo valor,2025-04-07,2025-04-14,7,39.18,5,13.06,Campos,GO,Loja Física,Sundae
CLI4925,True,5,4 a 6 compras,Medio valor,2025-04-02,2025-07-11,100,127.87,16,25.57,Brito De Goiás,RR,App,Casquinha
CLI4926,True,9,7 a 10 compras,Alto valor,2025-04-18,2025-08-20,124,305.01,33,33.89,Barbosa,AP,Loja Física,Pote
